c,replicate,d_prime,meta_d,M_ratio,m_dist_R1,m_dist_R2,m_dist2_R1,m_dist2_R2,mean_conf_R1,mean_conf_R2
-0.29999999999999993,14,1.9929015386361477,1.9821484384019739,0.9946042992964255,0.24928715909648586,0.25528521882982996,0.49412415311676383,0.5060131978506537,0.7206289603379489,0.785293605157693
-0.29999999999999993,15,2.01018797685729,2.028587826780389,1.009153298166605,0.24916888368423684,0.2538604743613566,0.5054609642543015,0.514978267990143,0.717087625229293,0.7856223250635026
-0.29999999999999993,16,2.0066199014025967,1.9864281811146298,0.989937446412321,0.24910458280651288,0.24914314006436716,0.4948283633316601,0.4949049545552483,0.72192037470726,0.7904013961605585
-0.29999999999999993,17,1.9878593920982763,1.9881719639053974,1.0001572404005854,0.2521187909202002,0.24701253452806002,0.5012555116812687,0.4911033958819029,0.7189874597920843,0.7906056254159515
-0.29999999999999993,18,1.9963628397262008,2.040746752551054,1.0222323877912596,0.2465699750341431,0.24747326396810806,0.503186875827522,0.5050302597861263,0.7197738000654297,0.7890431073663602
-0.29999999999999993,19,2.010996872657662,2.0098600399640625,0.9994346919634454,0.2509245754350615,0.24888847787811977,0.5043232772118782,0.5002310060947125,0.7186945559809506,0.7894129172206283
-0.19999999999999996,0,1.9874605395958307,2.004011092657441,1.008327487631516,0.2537612741703608,0.2518815103613631,0.5085404083242893,0.5047733407994818,0.728988068935042,0.7766898063573255
-0.19999999999999996,1,1.9792026910467468,2.067323110752037,1.0445231911334385,0.2428101802433459,0.2456106424750209,0.5019670971429366,0.5077565574352666,0.7356758188399399,0.779017040883493
-0.19999999999999996,2,1.992283985832335,2.0414917241888024,1.024699158707492,0.24877544702568008,0.2450291522896157,0.5078730162842957,0.5002249865842482,0.7318205944798302,0.7813595210280374
-0.19999999999999996,3,1.9976999626995102,2.0034336749570714,1.0028701568627019,0.25201849511645136,0.24652838317122894,0.5049023398283029,0.4939032646779602,0.7321066101844498,0.7814763333089473
-0.19999999999999996,4,1.9962916890178768,1.9844254940609896,0.9940558812010458,0.25060741736014586,0.24641726096308936,0.49731174801025607,0.4889966948318344,0.7351735085321223,0.7822188060466307
-0.19999999999999996,5,1.9882009956894324,2.0199414248508547,1.0159643965726997,0.25223207792425284,0.24871956773687537,0.5094940228754071,0.5023989580427127,0.729611457366397,0.7787558899806407
-0.19999999999999996,6,1.990897659104161,2.0005054812295184,1.0048258744398146,0.24390536605241095,0.24868449903862416,0.48793402168914024,0.49749470342358454,0.740030911901082,0.7796746481447633
-0.19999999999999996,7,1.9958818281929358,1.9668780954291434,0.9854682114170796,0.24565791564658154,0.2528357273724696,0.48317917325404147,0.49729705391080514,0.7395703887804012,0.7787607397699141
-0.19999999999999996,8,1.9958905019295288,2.002695063385128,1.003409285954826,0.2492411893068083,0.2472441845493308,0.49915409941698313,0.49515470784762633,0.734410881469705,0.7811083491738559
-0.19999999999999996,9,2.0002868282580737,2.009614161498362,1.0046629978803643,0.24933707909343017,0.24995280594223995,0.5010713251327944,0.5023086985277773,0.7328630374018368,0.7794326499399148
-0.19999999999999996,10,1.986558393847873,2.0292956078813478,1.0215131929500922,0.24654432057232206,0.24978671221387339,0.5003113068855042,0.5068910780027355,0.7338094393186657,0.7780448717948718
-0.19999999999999996,11,2.0004599097132703,2.000211233744954,0.9998756906013917,0.2474960310620635,0.25089353319943813,0.49504434163762945,0.5018400635794786,0.7369001411432604,0.7779932669789227
-0.19999999999999996,12,1.9644763833587127,2.0288935697489556,1.0327910210252094,0.2484409524598919,0.24218640748699538,0.5040602509081806,0.49137044483096526,0.7322105634423772,0.7827439783293066
-0.19999999999999996,13,1.9917070685482163,2.0008828013104325,1.0046069690202508,0.24842757277512592,0.25265860211107666,0.4970744577370453,0.5055402515671891,0.7346947816071587,0.7766717713118938
-0.19999999999999996,14,2.016959170053937,1.991033736914418,0.9871462776617209,0.2526665028705304,0.25181072574682056,0.5030675314034097,0.5013636502788238,0.7323837749369664,0.7787755996057387
-0.19999999999999996,15,2.002632114387275,1.9749476102866013,0.9861759412016899,0.24786840312021557,0.24893670327234899,0.4895271104078257,0.4916369472403504,0.7376722342829294,0.7816544533158336
-0.19999999999999996,16,1.9981384703024196,1.9905794883820949,0.9962169879451944,0.24940909936373742,0.24542394466451156,0.4964686374093075,0.488535870206999,0.7353421994432908,0.7833522125187269
-0.19999999999999996,17,1.9883784401603402,2.0307573392014975,1.0213132963952978,0.2520585205739332,0.2470185778489708,0.5118696905637865,0.5016347898859139,0.7290829617201643,0.7796789879711894
-0.19999999999999996,18,2.016553082629005,1.9715926357152491,0.977704307761073,0.2488915002019772,0.2513559426371519,0.49071264889033867,0.49557152544667327,0.7374024130589071,0.780412296037296
-0.19999999999999996,19,1.9924605507223818,2.017594952623127,1.0126147551034987,0.25203532762978625,0.24775689873366497,0.5085052049085729,0.49987306836260165,0.7302442687397853,0.7798326084572932
-0.09999999999999998,0,1.98879685831243,1.9884689210447029,0.999835107710294,0.25228533643153406,0.24920992048228557,0.5016615507294124,0.4955461816950466,0.7457350727546412,0.7688621377089403
-0.09999999999999998,1,2.0039776275069707,2.0344286446062565,1.0151952879519759,0.24853200251939608,0.2446043975340815,0.5056206250268137,0.4976301929399914,0.7450922571404499,0.7733226715406291
-0.09999999999999998,2,1.9859322273980828,1.9546002916859073,0.9842230589342791,0.2531082333416288,0.25022355412850794,0.4947254267176523,0.489087031886266,0.745705766242493,0.7707052579327198
-0.09999999999999998,3,2.006419629126796,2.022542307654701,1.0080355466492925,0.24396326989390138,0.2473090736553183,0.4934260348741979,0.5001930645347739,0.7513970001260452,0.7708691171418757
-0.09999999999999998,4,2.016369605818947,1.9977991649925895,0.9907901603095156,0.2559882352398277,0.24885942298492963,0.5114130826100544,0.49717114743983004,0.7414279103033363,0.7711486409210476
-0.09999999999999998,5,1.9938621795096743,1.9951543806363008,1.0006480894917944,0.2509048479155613,0.24585435914887463,0.5005939064416169,0.4905174016544076,0.7450469019475876,0.7733633278682274
-0.09999999999999998,6,1.9735108035589077,1.9916220041555788,1.0091771479355525,0.25135325141846215,0.24942248237563763,0.5006006663410587,0.49675530423042696,0.7448521702663032,0.7684955075511375
-0.09999999999999998,7,2.0008393490855614,1.956041949926086,0.9776106966409127,0.2509269528534792,0.25186483583258706,0.49082364614853047,0.4926581845997871,0.7480530414649548,0.770203848352067
-0.09999999999999998,8,2.0099594190641468,1.9816693487411605,0.9859250539813593,0.25350821130609813,0.2521969066456963,0.502369451999492,0.4997708797471122,0.7452098444509664,0.7680982064323684
-0.09999999999999998,9,2.0078686301432116,2.0331711221387248,1.0126016670690794,0.25512888248686394,0.24120974076352983,0.518720676295816,0.4904206792989768,0.740771706868442,0.7750297173971394
-0.09999999999999998,10,2.000164784473141,2.0293805628099557,1.0146066856909044,0.24622184616092213,0.24824749237358074,0.49967782873815847,0.5037886357892575,0.7483504938012188,0.7693951535966419
-0.09999999999999998,11,2.0029381572872285,1.9688035712288297,0.9829577433860311,0.25241573072745355,0.2498342698217136,0.49695699209054517,0.4918746026403368,0.7463533565933835,0.7710503223837321
-0.09999999999999998,12,1.9854081856658656,1.9699371442443563,0.9922076268581915,0.25270921708850586,0.25090922496444296,0.4978212734355583,0.49427540209101956,0.7466204939919893,0.7678626306084819
-0.09999999999999998,13,2.000398264860086,1.99553060337462,0.9975666538154059,0.248264793491332,0.24506542202515746,0.4954199931524332,0.4890355494801184,0.7485807997981582,0.7739807010183455
-0.09999999999999998,14,2.0438762161209265,1.9766108199177967,0.9670893003829788,0.2532250619613645,0.2486264349680709,0.5005273973471877,0.4914377014754774,0.7487920693102299,0.7720067713142506
-0.09999999999999998,15,2.011830317197945,1.9577419861708396,0.9731148643279026,0.2491222898501591,0.2520818584735393,0.4877171665306781,0.4935112382856233,0.7500526959234434,0.7706153202176643
-0.09999999999999998,16,2.006621832513377,2.0147187640328057,1.004035105862118,0.250875610999606,0.24858450390243159,0.5054438009191011,0.5008278644600151,0.7449703893485656,0.7700355083807415
-0.09999999999999998,17,1.9958532036296297,1.9901706401631762,0.9971528149183921,0.2446529177455758,0.2570141801092319,0.4869010539275015,0.5115020753590039,0.7519794474393531,0.7633683729433273
-0.09999999999999998,18,2.006832932507282,2.007282609403644,1.0002240729106435,0.24944181334120305,0.24839334370495617,0.5007002139779068,0.49859563911058064,0.7476674616124849,0.7699145561132611
-0.09999999999999998,19,2.0106641759492088,2.004781066717341,0.9970740468238111,0.25277362423299266,0.24689194225059344,0.5067557760278273,0.49496429134906084,0.744101100008397,0.772133526850508
0.0,0,2.001349344811664,2.0313386112617846,1.014984523580486,0.24632674209334765,0.2485740942954023,0.5003730222005406,0.5049381555016784,0.7605414470531864,0.7575332585350216
0.0,1,1.9907775677394042,2.0193395654130164,1.0143471566770994,0.24475647256645186,0.25004232152352046,0.49424642894436177,0.5049203528801676,0.761779057675386,0.7567005360428835
0.0,2,2.0128541011090215,2.0013976452471742,0.9943083525748164,0.25542250199190164,0.2482455256736002,0.5112019940297337,0.4968380105262904,0.7557941444475259,0.7583504988085141
0.0,3,1.9996987792304037,1.968376260225963,0.984336381394154,0.24638802341036833,0.25263955086607714,0.4849843360849678,0.4972896943189359,0.7619680315658091,0.759209951118706
0.0,4,1.9990243773198857,2.0400653331292413,1.0205304929119372,0.24630424172157647,0.2472011991187629,0.5024767449388731,0.504306596630167,0.7599920063948841,0.7582465972778223
0.0,5,1.9986913415489662,2.007224337655906,1.00426929157572,0.25267814006493783,0.2441452503057034,0.5071817123319711,0.49005428833670084,0.7554808769403104,0.763197888337866
0.0,6,2.0181183519377432,2.0227780429685263,1.0023089285255788,0.2491908449337948,0.24946385776537888,0.5040577696408549,0.5046100140020319,0.7583390061266168,0.7587006033483837
0.0,7,1.9920947555017468,1.9941774935787488,1.001045501511035,0.2525535151805577,0.24618569209356245,0.503636535897267,0.49093796641409,0.7557581573896354,0.7619238156209988
0.0,8,1.9774948836307495,2.0063846139620036,1.0146092566764124,0.24974820115139956,0.25126806377252375,0.5010909481548557,0.5041403771332151,0.7568140884530719,0.7558265040975415
0.0,9,2.022918380418658,2.0432568110817546,1.0100540045806927,0.24544887513674613,0.25046057595184074,0.5015150858955116,0.5117552777210577,0.7600241303036397,0.7579073005768848
0.0,10,1.9963837571465426,1.9593896631056356,0.9814694474905049,0.2560901427047818,0.2540363627511488,0.5017803784389966,0.49775622322755453,0.7545643818065343,0.7567535166240409
0.0,11,2.019012256117013,2.019046396082785,1.0000169092414712,0.2508252953032375,0.25117142562524963,0.506427908528402,0.5071267617076356,0.7564648249277225,0.7578498565508448
0.0,12,2.002689713174963,1.9729829544548294,0.9851665694766876,0.2522866434336446,0.25282100794549534,0.49775724713120423,0.4988115392045513,0.7571990053741878,0.7578791989148648
0.0,13,1.9952718756197072,1.9980880713038658,1.001411434561159,0.2524637061703279,0.2521102793703516,0.5044447197360963,0.5037385418629846,0.7551069550909018,0.7568073994338795
0.0,14,1.9945686094432369,2.0122142004723957,1.0088468207840113,0.24826086152318833,0.2470908563472768,0.49955403097847056,0.4971997299488752,0.7587573561791905,0.7603612965109309
0.0,15,2.007135515895696,2.053711603994547,1.0232052533224527,0.24422570222742457,0.24727168391396015,0.5015691586581787,0.5078247265933717,0.7610166099659796,0.7585048970617629
0.0,16,2.0008203348756335,2.0223090045131724,1.010739929649343,0.25021001868096043,0.24968481007158477,0.5060019737979153,0.5049398396979271,0.758291577189215,0.7558944234328479
0.0,17,2.001203268358738,2.016800429295109,1.007793891396731,0.24774125463699986,0.24927411101396896,0.49964466870601026,0.5027361341051293,0.7603414575770873,0.7572901207332237
0.0,18,2.00763878345604,1.9546196786685897,0.9735913127279894,0.25925144801357475,0.2521854911239795,0.50673798201066,0.4929267236256333,0.7527964205816555,0.7589314322332585
0.0,19,1.9942895867722807,1.99070124983403,0.9982006941408853,0.25022836483122274,0.24657568288027534,0.49812991861344075,0.49085852008844355,0.7591374706046474,0.7610292641804826
0.10000000000000009,0,2.000807648868714,2.034679006483464,1.0169288425271172,0.24681428968307526,0.2470299794362853,0.5021878537182815,0.5026267131310516,0.7701131844600795,0.7476517946997652
0.10000000000000009,1,2.014821693405276,1.9683853825411515,0.976952644982871,0.25296729541175295,0.2524259910263266,0.49793712654946376,0.4968716309096852,0.7684162238617684,0.7472840904324483
0.10000000000000009,2,2.012240216296132,1.9771495780741992,0.9825614069643619,0.251819181922798,0.2518780549525011,0.4978841892896501,0.4980005900754875,0.7690868834936632,0.7469332885229373
0.10000000000000009,3,2.0029900998949923,2.0059944787669752,1.001499946940397,0.25245890175470126,0.250205853418109,0.506431163035505,0.5019115605119058,0.7675595464576517,0.745045956657391
0.10000000000000009,4,2.005273032230925,2.008562538549364,1.0016404281439817,0.25317994289829326,0.24971939404347784,0.508527748817579,0.5015770200249768,0.7666831626632152,0.7457334288483418
0.10000000000000009,5,2.000977026444037,2.018246900870101,1.008630720991712,0.24925510635656592,0.24856633192147445,0.5030583459301866,0.5016682290611647,0.769435873995353,0.7462837411041394
0.10000000000000009,6,1.992351166276383,1.9710995943541474,0.9893334205927392,0.25065338205373383,0.24739727115790583,0.4940627796896099,0.4876446608236712,0.7701364017374076,0.7501473436052876
0.10000000000000009,7,1.978307824012083,2.016924169603508,1.0195198872100246,0.2467570362955627,0.25069231942632003,0.4976902305242505,0.5056273981849079,0.7706355560638988,0.7431744562702453
0.10000000000000009,8,1.996061053231997,1.9690575675680668,0.9864716133706399,0.2485481298959088,0.25436846356186127,0.4894055760764301,0.500866148127145,0.7707221561024302,0.7453763620423329
0.10000000000000009,9,1.977803515297484,2.0133831341841373,1.0179894608394917,0.249585948255367,0.24483695375664644,0.5025121387467107,0.4929505933186535,0.7689386747674198,0.7484893302345236
0.10000000000000009,10,1.986952666679156,2.0203475247153846,1.0168070727583272,0.24347932655974378,0.24932279982170866,0.49191285473434715,0.5037187014748984,0.7728212589983152,0.7461061798693687
0.10000000000000009,11,2.014662543101788,1.989983239299713,0.9877501550388292,0.2538083713576033,0.24916493128820333,0.505074404995588,0.4958340370847893,0.7666539343009932,0.7489504617968094
0.10000000000000009,12,2.00251789371902,2.0088115182120694,1.0031428555583897,0.2525866550216019,0.25190410998268664,0.5073989819540523,0.5060278776181808,0.7662526275558953,0.744325571638347
0.10000000000000009,13,2.0183409128629926,2.013330434185735,0.9975175260802943,0.24864952426572412,0.2509860202191843,0.5006136546499869,0.5053177930624401,0.7713524824044131,0.7446341977651275
0.10000000000000009,14,1.9719915868666082,1.9952289111930033,1.0117836832982223,0.24802859126274165,0.2500551653787801,0.4948738160898945,0.4989172953568897,0.769130551404376,0.7462661590595323
0.10000000000000009,15,1.993214533386647,2.0483494736498797,1.027661317605162,0.24427112975309087,0.24633714493781633,0.5003526400576052,0.5045845611737902,0.7721243997255889,0.7463597340291221
0.10000000000000009,16,2.0066541822150477,2.020642974291347,1.0069712022132573,0.25081352164507553,0.24518088625709875,0.5068045803693926,0.4954230352459325,0.768877589739698,0.7490484648566353
0.10000000000000009,17,1.999640754057497,2.001069551403879,1.0007145270186573,0.24463351057447916,0.25181226388984906,0.48952866926362915,0.5038938539400555,0.7735068912710567,0.7451842546063652
0.10000000000000009,18,2.021488695668301,1.9791743031450268,0.9790677075692056,0.25455780968559155,0.24889902421521098,0.503814275594605,0.49261455280461736,0.7681913076485102,0.748721200591841
0.10000000000000009,19,1.9820438987575537,1.9884141572434402,1.0032139845590098,0.2524959040186043,0.25126155903707076,0.5020664301965736,0.49961204116036995,0.7671050123880313,0.7444982116557963
0.20000000000000018,0,1.9847911257247475,2.0014584451462047,1.008397518109303,0.2492459131933832,0.24885717827875103,0.49885533787907466,0.4980773011012609,0.779547359597653,0.7335224502459997
0.20000000000000018,1,2.0037037139231764,2.013665635848714,1.0049717539855394,0.24725460087091744,0.24857699175664577,0.497888093079256,0.5005509461630067,0.7822231912496821,0.7329300298029447
0.20000000000000018,2,2.002908353652768,1.955709313143663,0.9764347477891203,0.25123241115199063,0.25467375885881105,0.49133756625348596,0.4980678420134802,0.780508258285631,0.7321578877419926
0.20000000000000018,3,1.9965963529307662,2.0107494623620767,1.0070886182930945,0.24969172206208196,0.252932028879072,0.5020674958925924,0.5085829410827433,0.7788159719687568,0.7298026723298823
0.20000000000000018,4,2.0110488657964782,2.034707805532613,1.011764477799879,0.24462998205790987,0.2502436410361987,0.4977505339605323,0.5091726897012548,0.7825943810359964,0.7318213907518532
0.20000000000000018,5,2.016337337322115,2.0102797040689273,0.9969957243061158,0.24742313134772803,0.2485392613892744,0.497389699265518,0.49963343283514033,0.7815957641044368,0.7355737342471811
0.20000000000000018,6,1.9882016587114422,1.983601076823951,0.9976860587217934,0.2512184429106161,0.24828026535112038,0.4983171738755344,0.4924890017046187,0.779932576938413,0.7340828983179405
0.20000000000000018,7,2.028664015919208,2.0053051119318894,0.9884855728676517,0.25287014294792914,0.2514598496524358,0.5070817903084299,0.5042537219536538,0.7778507332020136,0.7329761799344727
0.20000000000000018,8,1.979145925661071,2.01998471409934,1.020634551454122,0.24640016423789096,0.25079733106708096,0.4977245653121066,0.5066067750924151,0.7805011689070719,0.730463224893918
0.20000000000000018,9,1.9857336599651578,1.9869425220356096,1.000608773520248,0.25342035162595405,0.2501455226723843,0.5035316725948241,0.4970247756945831,0.7761183129450429,0.7339376520008843
0.20000000000000018,10,1.9968469533864885,2.010753305454415,1.0069641551869273,0.2505421665071149,0.24945967049578657,0.5037784894598917,0.501601857026972,0.7783608469079115,0.73314419965424
0.20000000000000018,11,2.0115114484477163,1.990842727702833,0.9897247809547227,0.2526101206282645,0.2501749449843069,0.5029070215969158,0.49805896987546383,0.7786870340061829,0.7335703177071762
0.20000000000000018,12,2.0056661561240396,2.0104050127386213,1.0023627344960238,0.24681230031127277,0.24986190056873234,0.49619268575133274,0.5023236173957785,0.780936332332039,0.7346929785921945
0.20000000000000018,13,1.993342781628221,2.037837413643505,1.0223216159435153,0.24620771318419835,0.24743460414756013,0.5017312894543686,0.5042314937619684,0.7800182982616651,0.7342006615214994
0.20000000000000018,14,1.984853283056441,2.0137775822023722,1.0145725124334588,0.25636191073397774,0.24953916287464745,0.5162558687666501,0.5025163720785115,0.7734190548835858,0.7309626596644265
0.20000000000000018,15,2.011782650846976,2.0001468000864633,0.9942161491672006,0.25111957046311983,0.24515458168225204,0.5022760053008962,0.49034515207829193,0.7794310244470314,0.7384950248756219
0.20000000000000018,16,1.9960197640135953,1.9786033805794012,0.991274443395704,0.25178149772571146,0.2511007862692665,0.49817572256743753,0.4968288645785164,0.7790113570180548,0.7333096590909091
0.20000000000000018,17,2.0049079561433505,2.0156285446990134,1.0053471724339331,0.24680428066234475,0.247278292417709,0.4974657530569288,0.4984211846815639,0.7820765027322404,0.73490022172949
0.20000000000000018,18,2.0277601008770088,1.9526774510301381,0.9629726170199339,0.25080260903761625,0.25951741244006143,0.48973659932728075,0.5067537994213962,0.7815196723709229,0.7292512802401554
0.20000000000000018,19,1.9925221397442,2.030867929326895,1.0192448499405975,0.2514439304866266,0.24537017395202432,0.5106494144491912,0.4983144170925277,0.7766034985422741,0.7355053191489361
0.30000000000000004,0,1.9871411563485921,2.005812125412089,1.0093958947022188,0.24741740651532237,0.2502923096962526,0.49627283402644556,0.5020393496861412,0.7902747233567214,0.7181660656582213
0.30000000000000004,1,1.984715805777303,2.018690312842034,1.0171180714971053,0.24971278319150603,0.248988661765756,0.5040927764215163,0.5026309995140333,0.7869185740825125,0.7194820921242606
0.30000000000000004,2,2.0076688493183235,2.0185328966031997,1.0054112745179888,0.2494955410964211,0.2506708154324906,0.5036149572589416,0.5059872871688312,0.7889447236180904,0.7172976011994003
0.30000000000000004,3,2.029460779284039,2.02519905222994,0.9979000692708128,0.2452665778748946,0.24670258800666017,0.4967136410559173,0.4996218474137616,0.7927408649479494,0.7230747637316366
0.30000000000000004,4,2.0215906443251686,2.0155140951309076,0.9969941742600964,0.24768158444673283,0.24878531013998795,0.4992057245567462,0.50143029924866,0.7904208388768293,0.7215225300867618
0.30000000000000004,5,1.961631788723511,2.0203916548083796,1.0299545849647478,0.2504866712033235,0.248432183998534,0.5060811801399253,0.5019303113364579,0.7861481533198352,0.7174768193312728
0.30000000000000004,6,2.009571276347761,1.9987774147331958,0.9946287739372042,0.2555057587071139,0.24711853769526357,0.5106991398380488,0.4939349519071867,0.7845622119815668,0.7234032590372729
0.30000000000000004,7,2.0167940290232944,1.9593120891233027,0.9714983587452263,0.2526219504757455,0.25424331360341673,0.49496524154503635,0.4981419979219414,0.7887068031727175,0.7197044104578831
0.30000000000000004,8,1.9819377613610447,2.0019931653175376,1.010119088675479,0.2480560893218421,0.25517997578931245,0.49660659543772445,0.5108685674560982,0.7890586668535782,0.7134538339699991
0.30000000000000004,9,2.0201424365954286,2.025798739790148,1.0027999526628686,0.24817980298698447,0.24738027080887515,0.5027623321324003,0.5011426408535647,0.7901350926798618,0.7212569662342528
0.30000000000000004,10,2.0161274973665684,2.017239211758661,1.0005514107582703,0.24784933952433444,0.24864469702306075,0.4999714062969731,0.5015758326307701,0.7902831177909821,0.7209443665264142
0.30000000000000004,11,2.0042087965802415,2.001074796252184,0.9984362905035619,0.24898592217046303,0.25043393530882124,0.4982394534769215,0.5011370360727322,0.7896409611623358,0.7195806813927368
0.30000000000000004,12,1.9902139673049182,2.000584869921388,1.0052109485647485,0.25298116433892187,0.2560175459978846,0.5061102897515434,0.5121848289577711,0.7860680898562857,0.7121695105944121
0.30000000000000004,13,2.0019679613188943,2.0126001022862465,1.005310844715191,0.24733948944322084,0.2501299889584269,0.49779548175285426,0.5034116413625878,0.7909328683522232,0.7178429073856976
0.30000000000000004,14,1.9913050989959262,1.976817113817061,0.9927243769997021,0.25469981326378055,0.25069602780107564,0.5034949497458511,0.49558019812312404,0.7863969693810169,0.7190370754228106
0.30000000000000004,15,1.9870352776542997,2.006257349178622,1.0096737444676946,0.2528029487106564,0.24357060320499546,0.5071877737447806,0.4886653127238922,0.7851265711984875,0.726246560007463
0.30000000000000004,16,1.9939223285295062,2.0244301318149334,1.01530039703599,0.24814726064511103,0.24804098420415419,0.5023567915772967,0.5021416423479217,0.7889751118568232,0.7195680628272252
0.30000000000000004,17,2.007614818135692,2.0135802842774497,1.0029714196607182,0.2473628773960905,0.24825560377558184,0.4980850129869079,0.499882589223906,0.7906423750743085,0.7205999158996402
0.30000000000000004,18,2.024828959786236,1.9929934843650388,0.9842774495755147,0.2524317139921549,0.25231022743987563,0.5030947612334637,0.5028526393263332,0.7877856194535672,0.7192908597623725
0.30000000000000004,19,1.9709519286888249,1.994740849324999,1.0120697619713128,0.2510153835374192,0.2499660611939215,0.500710639351072,0.49861751320838765,0.7863373620599055,0.7196923793987415
0.40000000000000013,0,1.9951050434744944,2.0379047024260273,1.0214523335959278,0.24708897800580962,0.2478757948859892,0.5035437901956806,0.5051472480157468,0.7978516280631084,0.7041068777832756
0.40000000000000013,1,1.9681750859976115,2.006636642267331,1.0195417351552465,0.24641382794936684,0.24552885425937804,0.4944630163245573,0.4926871956907833,0.7998064150061747,0.7063725734817107
0.40000000000000013,2,2.0032576511338616,2.011849305437484,1.0042888413773232,0.24726039711437464,0.24947507704047145,0.4974506581967511,0.5019062604678353,0.7989327426500201,0.7052068897248069
0.40000000000000013,3,1.9756392862107663,1.9693614403550335,0.9968223724343053,0.25495481703193285,0.25593061221241453,0.5020981856954613,0.5040198790975862,0.7940024766558452,0.6993688186471846
0.40000000000000013,4,2.022208584482174,1.9987628394995436,0.9884058720932418,0.24799089023022847,0.24948779275868085,0.4956749759265911,0.49866692907481464,0.799926345040008,0.706472604440912
0.40000000000000013,5,2.005770135030706,1.9979413522980558,0.9960968694288939,0.2497159549518674,0.25102383607921125,0.49891783272693435,0.5015309025151448,0.7974687793742447,0.7050267168018999
0.40000000000000013,6,1.9911283851172459,1.9974869854365707,1.0031934657588393,0.2528124646138951,0.2483485087197663,0.5049896078223991,0.49607291402031384,0.7951875773903149,0.7059495998807098
0.40000000000000013,7,2.0129682883028406,2.0008994490426093,0.9940044563392468,0.24563559577750826,0.25427011245955666,0.4914921282564694,0.5087689279283293,0.7997974341661039,0.7033856722276742
0.40000000000000013,8,1.9906616222756948,1.988175285907178,0.9987509999988474,0.25406783878088435,0.2528342519919354,0.5051313980080036,0.5026788112411936,0.7940022139478716,0.7026598642825301
0.40000000000000013,9,1.997054036430335,2.0127168174811887,1.0078429430376608,0.25007450992878244,0.2524049086302684,0.503329171757027,0.508019604414944,0.7964286913033263,0.7012421438115505
0.40000000000000013,10,1.996262204355463,1.9830558574986197,0.9933844628085281,0.2518312234697211,0.24926611042849145,0.49939538280267426,0.4943086203611177,0.7961484264913105,0.7076359314647915
0.40000000000000013,11,1.9869827958053887,2.015117975783517,1.0141597501687096,0.2506344539147032,0.24837462473441946,0.5050579934342039,0.500504171030814,0.7971888219032075,0.7019572508384643
0.40000000000000013,12,1.9971579985434367,1.9981628666511086,1.0005031490289726,0.24752163792927087,0.24574955639868853,0.49458854560292964,0.49104763809184176,0.7999398616818683,0.7088046240470377
0.40000000000000013,13,2.006011108601594,2.0165934027276644,1.0052752918868169,0.2517682185559235,0.24845402493464416,0.5077141285563721,0.5010307475643381,0.795337917155794,0.7057220708446866
0.40000000000000013,14,1.9837886787930479,2.03787202242128,1.027262653631604,0.24515079882118976,0.2523893891613705,0.49958595419193036,0.5143372749279536,0.7986003633672027,0.6990827497780846
0.40000000000000013,15,2.022479677691302,2.0324191366032642,1.0049144913650299,0.24833790735981132,0.2477007484486669,0.5047267152620891,0.5034317412980219,0.7987154183253604,0.7044810265081812
0.40000000000000013,16,2.0167311812128523,1.9945000505359336,0.9889766514823513,0.2519963879544084,0.2523798038818709,0.5026068085099402,0.5033715315966406,0.7972900814310506,0.7022359752445598
0.40000000000000013,17,1.9659296763737792,1.9897143693557602,1.0120984454672115,0.2523369370226983,0.25075994356676523,0.5020784295132824,0.49894066297363227,0.7949645105129235,0.7027617723028015
0.40000000000000013,18,1.9879153482755982,1.9524947345620935,0.9821820311693704,0.2533310500598805,0.2561548375330706,0.49462754134300274,0.500140971515929,0.7962900957610661,0.7015496175623324
0.40000000000000013,19,1.9574103031190688,1.9875943881920752,1.0154204180007171,0.24763444724031392,0.2519137214610907,0.49219683765789446,0.5007022990846455,0.7974828375286042,0.7033622559652929
0.5,0,1.9956686723342423,2.017191468795687,1.0107847543832367,0.2459773801380064,0.24631498282699565,0.4961834727311002,0.4968644819951718,0.8079930495221547,0.6912751677852349
0.5,1,1.9948127490363792,2.022926677118463,1.014093517346761,0.2491534851889092,0.24044407163540332,0.5040192318856843,0.48640072686624014,0.805416184227454,0.6973238840702348
0.5,2,2.0136121205402677,2.0356726961356504,1.0109557224901207,0.2514257945262292,0.24487525357218762,0.511820625021257,0.49848586765619624,0.8039700639193139,0.691259871733715
0.5,3,2.006219375891055,1.9669931857557459,0.9804477064638623,0.24873671101447312,0.24994740793550246,0.4892634156127648,0.491644848206445,0.8075708762886598,0.6938291139240507
0.5,4,1.9899186695043416,2.002992022101641,1.0065697924230017,0.24659066308571534,0.2502840671261192,0.4939191308854414,0.5013169897127684,0.8074716348633316,0.6887647554806071
0.5,5,1.9945486170640203,1.9568459380997294,0.9810971371458524,0.2485627365821124,0.25548815083676985,0.4863989814436597,0.4999509501975441,0.8079943357363543,0.6871830092983939
0.5,6,2.0045126226691847,1.98061304249825,0.9880771116626293,0.2503954524934345,0.24831831019216496,0.4959364989907473,0.49182248385772803,0.8062992125984252,0.6926131850675139
0.5,7,2.0243641526046017,1.978890033490632,0.977536591400583,0.2463141743244352,0.25188086653889935,0.487428664678099,0.498444536420812,0.8095728918379179,0.6908304315711723
