c,replicate,sigma_meta,d_prime,meta_d,M_ratio,m_dist_R1,m_dist_R2,m_dist2_R1,m_dist2_R2,mean_conf_R1,mean_conf_R2
-0.29999999999999993,8,0.001,2.0027606429213987,1.9712768433746337,0.9842797991572073,0.24692180982332518,0.2545085087941495,0.4867512458288761,0.5017067298277162,0.7245531514581374,0.7869867780097425
-0.29999999999999993,9,0.001,2.007322078738232,2.0014782515497878,0.9970887446263144,0.25131237200029455,0.2453750563575644,0.5029962469039794,0.49111283877246864,0.7190360545488511,0.7925353295088848
-0.29999999999999993,10,0.001,1.9709686082356508,2.0062194534930877,1.0178850363776175,0.24653394494966702,0.25167842693374837,0.49460119630441596,0.5049221561390247,0.7208659388032426,0.786245158588925
-0.29999999999999993,11,0.001,1.9991911672903981,1.9807011376456318,0.9907512448297644,0.2568192879421987,0.2509689185392391,0.5086822557964541,0.4970944224643648,0.7142256482130344,0.7884245497464591
-0.29999999999999993,12,0.001,2.0059893426383475,1.9758633694644478,0.9849819874245808,0.2545564245399129,0.2501007671330031,0.5029687147102547,0.49416494445305875,0.7190305624040564,0.7887941620180332
-0.29999999999999993,13,0.001,1.9983904882846488,2.0317439282606347,1.016690151485166,0.24671266416844673,0.2440583727504346,0.5012569574492467,0.4958641169768662,0.7213918729565624,0.792060160895418
-0.29999999999999993,14,0.001,2.018106909921157,2.0382585815194108,1.0099854331300224,0.24363335824780563,0.2523806753542414,0.49658778319298275,0.5144170773504471,0.7221881631690639,0.7872200034728252
-0.29999999999999993,15,0.001,1.9954300596946002,1.9869453399363135,0.9957479242546916,0.2547178262016581,0.24623591112218035,0.5061103977700924,0.4892572961291885,0.7161790097531383,0.7918168772531587
-0.29999999999999993,16,0.001,1.9845462063328974,2.0220121740859587,1.0188788588713649,0.24309772707427216,0.2515498869210563,0.49154656363680405,0.5086369337443221,0.7217387191372623,0.7877191766581191
-0.29999999999999993,17,0.001,1.9943580552838431,1.9730796665249293,0.9893307078422859,0.25359844821294664,0.2526724507249483,0.5003699416312403,0.4985428748164177,0.7165624559259085,0.7881234989035469
-0.29999999999999993,18,0.001,2.0017646212175415,1.9816911778608979,0.989972126021273,0.24699468022466367,0.24822992882870515,0.48946717877978957,0.49191506004088353,0.723239934071109,0.7919694072657744
-0.29999999999999993,19,0.001,2.0196524948337755,2.0246352390009723,1.0024671294591236,0.2504057423853197,0.25364885796655984,0.5069802900815177,0.5135464161714496,0.7188535685945012,0.7850019246246982
-0.19999999999999996,0,0.001,2.002237261226566,2.0141950787590486,1.005972228049116,0.2459506456058343,0.2500702736041449,0.49539257999688224,0.5036903144373975,0.7370399858457183,0.7786214953271028
-0.19999999999999996,1,0.001,2.00692664421982,2.020711122990369,1.0068684517245559,0.24932248469791993,0.24248590426363212,0.5038087180406828,0.48999396391389916,0.7331505395365293,0.7852709215714911
-0.19999999999999996,2,0.001,2.014485862492275,1.994157909243633,0.9899091109909837,0.252429882792146,0.25291016599913707,0.5033850472994013,0.5043428078552994,0.731515609041254,0.778174011134966
-0.19999999999999996,3,0.001,2.007153359748562,1.9610690027609055,0.9770399422825222,0.254966998024104,0.2486713540622295,0.5000078765520714,0.4876616843260205,0.732461565647641,0.7821224967110072
-0.19999999999999996,4,0.001,1.998702541944931,2.0312845993817765,1.0163016040421604,0.25084501741365123,0.24774636889763485,0.5095376207040033,0.503243383694522,0.7296674057649667,0.7802914389799636
-0.19999999999999996,5,0.001,1.9962490580954726,1.978598966377042,0.9911583719241578,0.2561424045595896,0.24785541511551168,0.5068030969069341,0.4904064681585041,0.7286365446740718,0.7819946721161917
-0.19999999999999996,6,0.001,1.9929323880839358,1.9591248593118384,0.9830362891514846,0.25554688753447796,0.25088106404844146,0.5006482600885623,0.49150732930790725,0.7295916100075546,0.7808488198712586
-0.19999999999999996,7,0.001,2.019328057475219,2.0018837689647766,0.9913613400032419,0.24861114775416265,0.2553463958755356,0.4976906214727621,0.5111738053668891,0.7359582836183658,0.775200029228015
-0.19999999999999996,8,0.001,2.0132859163584658,2.0332707692809016,1.0099264852349354,0.24766558436783573,0.24629837344091435,0.5035711932519934,0.5007912832388427,0.7334575128614511,0.7822016610811598
-0.19999999999999996,9,0.001,1.9730465857638224,2.0116942392506587,1.0195878058661625,0.24743985206371655,0.2517794634671316,0.4977733249576138,0.5065032962184504,0.7324577025823686,0.7771968046477851
-0.19999999999999996,10,0.001,1.9967825284546001,1.999195695200981,1.0012085275747322,0.2531307492043369,0.2495298336663651,0.5060579041323096,0.49885896929001394,0.7310116817280141,0.7789859051803039
-0.19999999999999996,11,0.001,1.9840542150334133,2.033467361589594,1.024905139275818,0.2467737265793146,0.24842828100782216,0.5018063186968708,0.5051708011252144,0.7336788023739924,0.7786084165998104
-0.19999999999999996,12,0.001,2.001943990719664,2.010044553434452,1.0040463483255975,0.24789505038831433,0.24199187423119065,0.4982800958563903,0.48641444877379975,0.7365248382980596,0.7850254830785025
-0.19999999999999996,13,0.001,1.9884893873173097,1.9912633161946667,1.0013949930510313,0.24648109689373948,0.2553643207385313,0.49080876637992665,0.5084976041516064,0.7371195676250387,0.7746745907317607
-0.19999999999999996,14,0.001,2.004387017767052,1.992456623254874,0.9940478588184686,0.25225389541423915,0.24566153486662431,0.5026049446599431,0.4894699522239638,0.7322107310174136,0.7834806750931541
-0.19999999999999996,15,0.001,2.001416622901107,1.9895218218669335,0.9940568091130713,0.25224154189275305,0.25757882788906594,0.5018400519769944,0.5124586989362038,0.731044603548717,0.773997746519827
-0.19999999999999996,16,0.001,2.001063160200159,2.013763641355155,1.0063468667094575,0.24935678262971303,0.24971471184396,0.5021456225850168,0.5028664074228462,0.7345050878815911,0.7781237407963661
-0.19999999999999996,17,0.001,2.0022674164575633,2.0015691093231314,0.9996512418227994,0.24830821260773694,0.24548875271227702,0.4970060479468868,0.49136270411515875,0.7364337668062596,0.7825736774665935
-0.19999999999999996,18,0.001,1.9902114323203606,2.0212475685025977,1.0155943914692784,0.24884024208089478,0.24788277234168535,0.5029677342516063,0.5010324508693145,0.732999822914822,0.7797315044506056
-0.19999999999999996,19,0.001,2.0038370896169715,1.9853448493924752,0.9907715850154111,0.2521302066591337,0.24641048883429492,0.5005654071669715,0.48920979484344945,0.7333656686802769,0.7827312323853446
-0.09999999999999998,0,0.001,2.0091499454034967,2.036999621883284,1.0138614226098464,0.2511152993349238,0.24401002152078438,0.5115217697943476,0.4970483215735698,0.7442736903814748,0.7726176346720778
-0.09999999999999998,1,0.001,1.993140840806182,1.9955775776035483,1.0012225612698702,0.2509935771091478,0.2501864223547512,0.5008771546015226,0.49926641467199256,0.744870876690399,0.7694094353272665
-0.09999999999999998,2,0.001,2.0077730967639433,1.9699492446816775,0.981161291510864,0.2479005373435904,0.2504746735757301,0.4883514762961879,0.4934223940223993,0.7495246545823299,0.7718452132305472
-0.09999999999999998,3,0.001,2.005367434322274,2.0359812140069344,1.0152659204296925,0.24520833517482743,0.24972092534168006,0.4992395639338644,0.5084271127400888,0.7494331065759637,0.7677766745589246
-0.09999999999999998,4,0.001,1.9994174189964817,1.9759398323011017,0.988257786256977,0.250601856485272,0.24545495743977377,0.49517419027785314,0.4850042274410207,0.7479552032213413,0.7741503880117742
-0.09999999999999998,5,0.001,1.9925143626066668,2.036894622158648,1.0222734954311303,0.24847011752081372,0.24855490132030045,0.5061074461452727,0.5062801418104934,0.7452909519004373,0.7683475740006103
-0.09999999999999998,6,0.001,2.016509253891451,2.0065951993976094,0.9950835561628544,0.24988480874178073,0.2517411072064153,0.501417657623647,0.5051424972114319,0.7461113687139064,0.7687331126079842
-0.09999999999999998,7,0.001,1.9830209988051464,1.9990530214875026,1.008084645947782,0.2456711615511863,0.2558946862212038,0.4911096777912433,0.511547045673094,0.748349136471385,0.7645207764634516
-0.09999999999999998,8,0.001,2.0148042763821676,1.9872317092356382,0.9863150145799574,0.24825425822219035,0.2476008577799754,0.4933387338919088,0.49204027581431065,0.7492734700753907,0.7731652511711162
-0.09999999999999998,9,0.001,2.0226864538062475,2.042579625579848,1.0098350249670016,0.24869471421118422,0.2469391614776698,0.5079787562371679,0.5043928999920604,0.7467972871137905,0.7704296545914069
-0.09999999999999998,10,0.001,2.005721189862971,1.9647929518563096,0.9795942535714759,0.25184568771999344,0.25640699947126877,0.4948246321876483,0.5037866653677734,0.7457433774134944,0.7666628688617979
-0.09999999999999998,11,0.001,2.003492918219286,2.006508236515958,1.0015050306738056,0.2456398480153571,0.24996094057616422,0.49287837825934216,0.5015486860733495,0.7485815903124735,0.770752785990448
-0.09999999999999998,12,0.001,2.010212179942963,1.9922161443589776,0.9910476934904972,0.2544619298332166,0.2517826468178759,0.5069431647384754,0.5016054538600069,0.744241461477363,0.7673607116837302
-0.09999999999999998,13,0.001,1.9897711802654652,1.9932602729521571,1.0017535145353882,0.24900718474183373,0.2536185677490785,0.4963361290255557,0.5055278155772633,0.747129820429791,0.7659509553411388
-0.09999999999999998,14,0.001,1.997711754626416,1.9911768899862876,0.9967288250544681,0.25119199277354215,0.2524420555020033,0.5001676909602797,0.5026567869762247,0.7461222436488639,0.7669241949055304
-0.09999999999999998,15,0.001,1.989301415637759,2.0022246770988827,1.0064963817747954,0.24892510672113743,0.25307967843159374,0.49840399142653435,0.5067223774279869,0.7453899509389275,0.7670359690393079
-0.09999999999999998,16,0.001,2.0137868746907026,1.9852782638221775,0.9858432830073423,0.2506251836834391,0.24995557255346557,0.4975607295331724,0.49623136511162247,0.7479002183772888,0.7703146479303498
-0.09999999999999998,17,0.001,1.9992797719595425,1.9490667923997993,0.9748844657641245,0.2527265623164952,0.25085587822289057,0.49258095016843934,0.48893486192252394,0.7469089073933889,0.7712226374799787
-0.09999999999999998,18,0.001,2.0006685496303884,1.9780867719542905,0.9887128841605124,0.25187383711994155,0.25339076907659,0.4982283054083259,0.5012289284457269,0.7455081001472754,0.7676767676767676
-0.09999999999999998,19,0.001,1.9851213022764607,2.015655332176182,1.0153814428693633,0.24839381885501083,0.25079561083224006,0.5006763254547072,0.5055175102603873,0.7453272013839078,0.7678238716301
0.0,0,0.001,1.9767032678679262,2.0204080726844382,1.0221099471665527,0.24936627868237513,0.25258056757926434,0.503821642505148,0.5103158177403629,0.7559752967597049,0.7540695818704117
0.0,1,0.001,2.0127990957959083,1.9786889677247197,0.9830533866283855,0.25333564866133285,0.24943964217071696,0.501272453137565,0.4935634680763994,0.7563624704420665,0.7612279931334585
0.0,2,0.001,1.9986925687629375,1.9976860167589914,0.9994963947834312,0.2560775149826944,0.2456510419843854,0.5115624708873197,0.4907336515744826,0.7526984888462461,0.7623469142719923
0.0,3,0.001,2.001107134762033,2.0083708255398474,1.0036298360300826,0.2511409588268281,0.2527466234523407,0.5043841748059055,0.5076089447953865,0.7556475600932551,0.7563092110500756
0.0,4,0.001,1.9947413268781284,2.0193723098014202,1.0123479584001203,0.25031214309192545,0.2493455902417582,0.5054734105668851,0.5035215805052977,0.7560496794871795,0.7581070287539936
0.0,5,0.001,2.004161652450746,2.0523140209999577,1.0240261899484653,0.2521305074263985,0.24718956135561407,0.5174509755130315,0.5073106026149561,0.7536040892935586,0.7581633879562483
0.0,6,0.001,2.014451094994155,1.9842540852168495,0.9850098074595387,0.2551837746650121,0.2522528416487111,0.5063494473601062,0.500533731549014,0.755004995004995,0.7576376376376376
0.0,7,0.001,2.003755466389979,1.9968886227751135,0.9965730131595164,0.25586806898532466,0.24895626988275435,0.5109400358882327,0.4971379428974028,0.7543189236525755,0.7583407026288287
0.0,8,0.001,2.0048321211856734,2.010538280280021,1.0028462029483909,0.2477809676974889,0.25000639783573525,0.49817312068062874,0.5026474331636619,0.760507723625913,0.7574457850643364
0.0,9,0.001,2.0114659673609374,2.0055479898098043,0.9970578783597828,0.24784111576510565,0.25252922859088095,0.49705725151492663,0.5064594867686618,0.7600080144259668,0.7566779796366541
0.0,10,0.001,2.0039866843643193,1.9703440978207172,0.9832121706166557,0.24819196500986496,0.2518991408592638,0.4890235733837134,0.49632798543815987,0.7619713806059637,0.7583460091265711
0.0,11,0.001,2.0003448444331693,1.9770725311720545,0.9883658493554848,0.25417151778292635,0.2478979241938613,0.5025155260149331,0.49011217645825544,0.7557172557172557,0.7615655514647031
0.0,12,0.001,1.9975588969750302,2.0130601877189584,1.0077601169944987,0.25071826649229606,0.24761051369090586,0.5047109606095533,0.4984548671718027,0.7573326948401772,0.7591115031474279
0.0,13,0.001,1.9993641585122788,1.9971507072991495,0.998892922430511,0.24965521491010112,0.25054046340254205,0.4985990890386296,0.5003670636914436,0.7590847376407636,0.7575526885167081
0.0,14,0.001,2.006641005467278,2.0248116711773165,1.0090552648234195,0.25417856665954297,0.24808311194629756,0.5146637283353641,0.5023215804908521,0.7528229358532874,0.7593702549348678
0.0,15,0.001,2.0275169485136697,2.0269440278206496,0.9997174274210432,0.245012140129423,0.24993047021762066,0.4966258941788901,0.506595073978013,0.7622066198595787,0.7588833499501495
0.0,16,0.001,2.0355404990062187,1.9867010702593373,0.9760066533823691,0.2517014405496548,0.24834858528203063,0.5000555213258162,0.49339440017720254,0.7594036055482272,0.7620381859664572
0.0,17,0.001,1.9974204399154116,1.9768284993878837,0.9896907330494726,0.2545943973924405,0.2496336335663279,0.5032894605498607,0.4934828812396688,0.7558399107071674,0.7591314120574777
0.0,18,0.001,1.985787623057665,1.9944386798719045,1.0043564864206973,0.25198832759433876,0.25733876502683706,0.502575267430382,0.5132463867999911,0.7547336683417085,0.7521194029850746
0.0,19,0.001,2.012795251750804,1.9682467185560377,0.9778673299452509,0.2506494195140507,0.24893705205613442,0.49333989746650597,0.4899695358365001,0.7603721598849978,0.761509796850583
0.10000000000000009,0,0.001,2.0114532061252692,2.0343134243872663,1.0113650261375124,0.24630698303040752,0.24801131690462577,0.5010656020990846,0.5045327513790447,0.7715778633815172,0.7466885328623691
0.10000000000000009,1,0.001,2.0044693878663056,1.9888024791616756,0.9921840119886756,0.2527287322869098,0.25155247415609194,0.5026275293275936,0.500288184240889,0.7667814772292384,0.7466694595726854
0.10000000000000009,2,0.001,2.0080447439566016,2.0101392348448317,1.0010430499093876,0.2576248783496555,0.24868455557046468,0.5178618758427693,0.4998905822521409,0.7614605238004206,0.748207171314741
0.10000000000000009,3,0.001,2.0104068217017885,2.0135953354581875,1.0015860042464937,0.24859259487624066,0.2490711836820211,0.5005648894722451,0.5015285736591671,0.7708872317759854,0.7463737561140159
0.10000000000000009,4,0.001,2.0015256825965446,2.0193726742213256,1.0089166937901233,0.2552228397534065,0.25179062819200887,0.5153900284351973,0.5084591141959645,0.7630672686921252,0.7438615603787815
0.10000000000000009,5,0.001,2.0016033300396803,1.9840217133359965,0.9912162332866746,0.24970634251111287,0.25122065166458624,0.49542280549976336,0.498427227740958,0.7705386756128245,0.7461820017670074
0.10000000000000009,6,0.001,1.9909380119523732,2.012195863285763,1.0106773044694364,0.24857952331740765,0.24651052384024832,0.5001906885168346,0.49602745632775413,0.7701293759512937,0.7479763912310287
0.10000000000000009,7,0.001,2.013420158348752,2.0136937969635365,1.000135907358258,0.2561902678552213,0.24678516056745453,0.5158887532224861,0.4969497470173335,0.7646411356131628,0.7481080624022323
0.10000000000000009,8,0.001,2.0114929338393375,2.023381800729483,1.005910469129739,0.24751062455103587,0.24422005776168054,0.5008084932037539,0.4941504202480875,0.7699938716102344,0.7523857358111502
0.10000000000000009,9,0.001,2.011385083762641,2.042291220409456,1.0153655990075257,0.2474971921825192,0.2474671719406492,0.5054613426703508,0.5054000325939452,0.7701697501430479,0.7466050031532478
0.10000000000000009,10,0.001,2.0056569131185755,1.9761312481765598,0.9852788057873235,0.25056313673147756,0.25435578485488475,0.49514564413620876,0.5026404146062119,0.7699537691514156,0.7441977588450077
0.10000000000000009,11,0.001,1.9837983482050938,2.01508814999023,1.0157726725669707,0.2510336568548513,0.24548182421453532,0.5058549471769245,0.49466751501269485,0.7662918770078018,0.7497065235619654
0.10000000000000009,12,0.001,2.01279725418644,1.9909545466248382,0.9891480835855818,0.2544887783859326,0.2544857677679521,0.5066755903924733,0.506669596388917,0.7659192482524161,0.7434196717182319
0.10000000000000009,13,0.001,2.010019501283982,2.0220933988566796,1.0060068559359672,0.24504956374705872,0.24591622017808112,0.4955131052456365,0.4972655654938836,0.7740317001786461,0.7485965134439239
0.10000000000000009,14,0.001,2.001555332937797,1.9844549675777654,0.991456461343523,0.2483055330843482,0.24945549352546448,0.49275114860627994,0.49503319331617107,0.7720100617425109,0.7476222540190219
0.10000000000000009,15,0.001,2.008171447338729,2.0072761265000336,0.9995541611549741,0.2506151231333295,0.25379981875071583,0.5030537536053986,0.5094463170883475,0.7678071956779954,0.7435253755073009
0.10000000000000009,16,0.001,2.015441982285436,2.016785857766396,1.0006667894649273,0.25438957432481135,0.24318186136341274,0.5130492958614931,0.4904457388630392,0.7662692687371858,0.7515848195418815
0.10000000000000009,17,0.001,1.9959105690199994,2.003439313136333,1.0037720848985885,0.24779192943146766,0.2479075105437852,0.4964360929009063,0.49666765264517926,0.7709000762776507,0.7481497056349874
0.10000000000000009,18,0.001,2.017903594546652,2.0027943775137325,0.9925124187925767,0.2520047168250773,0.24657416577592028,0.5047136299642051,0.49383735285615216,0.7682220189082037,0.7504207337596769
0.10000000000000009,19,0.001,1.9942679182268412,1.972087368509843,0.9888778486008442,0.2528175544526625,0.2552320127250435,0.4985783056736452,0.5033398283344017,0.7691373025516404,0.7411257606490872
0.20000000000000018,0,0.001,1.9884893873173097,2.0202847495838245,1.0159897067941661,0.24811713289310322,0.24783934635485583,0.5012672596943996,0.5007060517875387,0.7797425894191855,0.7335755105657201
0.20000000000000018,1,0.001,1.994824767066026,1.9694036767519745,0.9872564794994797,0.25228616862842673,0.2523246483283679,0.4968533080904922,0.49692909015303666,0.7783173884466515,0.7334836826744494
0.20000000000000018,2,0.001,2.0146874237883026,1.9780642418481993,0.9818219037317267,0.2519278212929996,0.2540903023994146,0.49832941482640597,0.5026069413766777,0.7788538849499306,0.7322643343051506
0.20000000000000018,3,0.001,2.0089856678403692,1.947165146690582,0.9692279929422077,0.2559856499930508,0.25634260681971965,0.4984463357194027,0.4991413896111656,0.7769755314881669,0.7314523630243168
0.20000000000000018,4,0.001,1.9973950429689458,2.012943625241462,1.0077844301893355,0.24989392647410297,0.25155181870827187,0.5030223862826042,0.5063596298867118,0.7791053475156637,0.7303086748270357
0.20000000000000018,5,0.001,1.989326794557082,1.9951604924534045,1.0029324985277852,0.24863190141940666,0.24782378054042845,0.4960605468755697,0.4944482160247057,0.778627919808718,0.7378479070786763
0.20000000000000018,6,0.001,2.016407947561963,1.9907193542354087,0.987260220156534,0.2515743802109791,0.2556989377561761,0.5008139877157735,0.5090248242486548,0.7789423709005916,0.729197983906623
0.20000000000000018,7,0.001,2.0075329565385553,2.0180988319793607,1.0052631143147075,0.2525010024443613,0.24940136246267317,0.5095719781065833,0.5033165982799819,0.7768218438992381,0.7329965882405068
0.20000000000000018,8,0.001,2.0022162450155574,2.013807781319174,1.0057893528396213,0.24748192881747358,0.2462778667330443,0.49838103398850625,0.4959562843936912,0.7813968739752979,0.7360439852791203
0.20000000000000018,9,0.001,1.9986989847678807,1.9914656500141117,0.9963809784220163,0.24826950998226155,0.2505832301300263,0.4944202010755095,0.4990278952735286,0.7808319321587835,0.7339899302181786
0.20000000000000018,10,0.001,1.9855188061364104,1.9437870071134693,0.9789819170214024,0.25777345522562034,0.25119076482513714,0.5010566930463064,0.48826134497399665,0.7757758120649652,0.734475374732334
0.20000000000000018,11,0.001,2.0060479791933643,2.000427193601559,0.9971980801804823,0.25040528569948606,0.25010088876820097,0.5009175429348195,0.5003086190358279,0.7783269265971078,0.7350672250385717
0.20000000000000018,12,0.001,1.9873055971611215,1.9947829152231813,1.0037625406342845,0.2562294710939828,0.24631785091422698,0.5111221713149489,0.4913506407181906,0.774192374854482,0.736318407960199
0.20000000000000018,13,0.001,1.9962267592851943,1.9918947684993658,0.9978299104720048,0.25003615164936055,0.251412210022232,0.4980457024060753,0.5007866658801478,0.7798382395802973,0.7320415040794608
0.20000000000000018,14,0.001,2.0211279575081225,2.005821495470835,0.9924267723968556,0.2551560477977686,0.24756336987701885,0.5117974853721482,0.4965679287905214,0.7754260482428931,0.7367349648183387
0.20000000000000018,15,0.001,2.004843340833084,2.0443953224890326,1.019728215591904,0.24459918867796898,0.2470912275266403,0.5000574372178521,0.5051521497835367,0.7829474297364205,0.7327800461565773
0.20000000000000018,16,0.001,1.9742883368896071,2.0284382693819967,1.027427570472153,0.24797644675586375,0.2493536386141593,0.5030049145049611,0.5057984631746091,0.7773291241465384,0.7327972581070393
0.20000000000000018,17,0.001,1.9887444553854865,2.0004353272285074,1.005878518887312,0.2514097038314237,0.24922400895055638,0.5029288531524362,0.4985565118982067,0.7780647508184795,0.7333185250999555
0.20000000000000018,18,0.001,1.9883417906170424,2.005169689816295,1.0084632829620457,0.251595547509292,0.24749422545759314,0.504491765958368,0.49626791929212627,0.7781088741914384,0.7339649497375679
0.20000000000000018,19,0.001,1.9951954925566513,2.0274011135686636,1.0161415866927124,0.2464381529165005,0.24918718707645024,0.4996289856487177,0.5052023805658381,0.7816434966154742,0.7313293668413107
0.30000000000000004,0,0.001,2.0079454228951645,2.0038708714044238,0.9979707857373604,0.2492999108743205,0.25191515898771744,0.4995648296447698,0.5048054491607012,0.7889001786903052,0.7183932149680786
0.30000000000000004,1,0.001,2.0075619131821183,2.0141340789567543,1.003273705150253,0.252082666488828,0.24999799835419162,0.5077282892894383,0.503529488156152,0.7858395902041962,0.720020467020188
0.30000000000000004,2,0.001,1.9767712995461297,2.006163092630981,1.014868585501823,0.2461696353987397,0.24880346962558228,0.4938564370633767,0.4991403380813765,0.7913328224064655,0.7186531417300648
0.30000000000000004,3,0.001,2.0221502571432914,2.0167017447512006,0.997305584798734,0.25325480964063846,0.24720884923854813,0.5107394164689087,0.4985465175773165,0.7871008140262993,0.7208054954361532
0.30000000000000004,4,0.001,2.022053180808739,1.96906730341461,0.9737960020552293,0.24649470943225146,0.25455435777916424,0.4853646728077312,0.5012346628446568,0.7938885978697399,0.7180903346594898
0.30000000000000004,5,0.001,1.9892155873791268,2.0457879493091977,1.028439532793229,0.2457215677297918,0.24826440484903553,0.5026942221469719,0.5078963276825769,0.7903079393897074,0.7167805974342167
0.30000000000000004,6,0.001,2.0223303814402005,2.0078178483093523,0.9928238564459912,0.2528730753763216,0.24788201653875672,0.5077230740974547,0.4977019370814298,0.7868319944114565,0.7225081890500702
0.30000000000000004,7,0.001,2.0132965536430074,2.0096292235005566,0.9981784451297973,0.24885963041257064,0.25021799784094034,0.5001155858266498,0.5028454007069529,0.7896907216494845,0.719523030161328
0.30000000000000004,8,0.001,2.0135990325013915,2.003649500372267,0.995058831491012,0.24970780795296776,0.25038371407680987,0.5003269246440178,0.5016812036113526,0.7887531076018068,0.7207219812508745
0.30000000000000004,9,0.001,2.019048333931589,1.98798165670576,0.984613207765396,0.25346632114908413,0.2527080489021816,0.5038863970370705,0.5023789657194392,0.7866960444864127,0.7192974260755828
0.30000000000000004,10,0.001,1.9973095088326338,1.9794884407814572,0.9910774629708781,0.2535787583861128,0.2527949312959229,0.5019562210530244,0.500404644388422,0.7862189576775096,0.7184960298925736
0.30000000000000004,11,0.001,1.9950902127459234,1.9873074336141816,0.9960990339775012,0.2483446119765911,0.24787001765293487,0.493537093479109,0.4925939286517559,0.7909173288721595,0.7221231462361555
0.30000000000000004,12,0.001,2.006431616312437,2.0230716485721194,1.0082933463191057,0.25163842734442265,0.24808093942141488,0.5090825680517767,0.5018855150946019,0.7856039868042395,0.7219380637961499
0.30000000000000004,13,0.001,1.984233744192649,2.025116499462269,1.0206038000257145,0.25238591499117624,0.2465504247700185,0.5111108806805126,0.4992933331511954,0.7857217482152186,0.7196147521728917
0.30000000000000004,14,0.001,1.9749211080287528,2.0106201109538775,1.0180761665769815,0.24842286586575876,0.24680103047759488,0.4994840101304921,0.4962231152823931,0.7884615384615384,0.7213551401869159
0.30000000000000004,15,0.001,2.016822148160781,1.9764005391099628,0.9799577721378754,0.24784015776742546,0.24623753328437883,0.4898314214246379,0.48666399353235373,0.7910316735725823,0.7284174333240405
0.30000000000000004,16,0.001,1.992884026114981,2.032113418115911,1.0196847340271002,0.24715659730617526,0.2436560324290229,0.5022502377617496,0.495136692903903,0.7908099472075577,0.7216616371180686
0.30000000000000004,17,0.001,1.997481388612517,1.9869537271288646,0.994729532127974,0.25302850683825734,0.24731296727951105,0.5027559347321269,0.49139942210332344,0.7872044021871626,0.7227415793676892
0.30000000000000004,18,0.001,2.024012977875332,2.0054210416758043,0.9908143196695091,0.2493193303159303,0.2446234014823035,0.49999023111208685,0.49057291661891955,0.7902212605569903,0.7258971235828726
0.30000000000000004,19,0.001,2.0109489027700485,2.0007157046261015,0.9949112589932788,0.250278908407702,0.24791042697459623,0.5007369425879671,0.495998284588637,0.789356288990346,0.7216877082648895
0.40000000000000013,0,0.001,1.9965274639394033,1.9930900290526166,0.9982782932121533,0.24974724555184527,0.25581544279403196,0.49776874489273826,0.5098632083104652,0.7974636830274767,0.6992522161144952
0.40000000000000013,1,0.001,2.0314268887432325,1.9591962881919773,0.9644434161271038,0.24719113822830405,0.2560648206366009,0.4842959604908433,0.501681246127773,0.8021779192494555,0.7035475068221285
0.40000000000000013,2,0.001,1.9904293214693232,1.9812573106019997,0.9953919434524041,0.24622660105031885,0.2560626735092741,0.48783825339562625,0.5073260438625423,0.7997238034288794,0.7015410368765693
0.40000000000000013,3,0.001,2.0104205018395698,1.9774743686711531,0.9836123173543692,0.25753143215127045,0.24784341628440845,0.5092618062063115,0.4901040031463124,0.7940139674093781,0.7073758153537381
0.40000000000000013,4,0.001,1.9921658330146594,2.048233433622191,1.0281440428695068,0.24759055884269526,0.24740205507332547,0.5071232604708108,0.5067371607480238,0.7974742906910528,0.7023874522261379
0.40000000000000013,5,0.001,2.0218907675286966,1.9688991744228979,0.9737910702413618,0.25117174320058744,0.2560507972937815,0.4945318378259967,0.5041382034020512,0.7982714725981509,0.7025014889815366
0.40000000000000013,6,0.001,1.9787652690457924,1.9976496796948384,1.0095435324969861,0.24720360228475657,0.24611795572233675,0.4938261969235542,0.4916574554158744,0.7992769148366363,0.7079193163751988
0.40000000000000013,7,0.001,2.011812457811242,1.977028583163981,0.9827101803092001,0.2519482683919058,0.2549100379819068,0.498108928089468,0.5039644312256458,0.7972475221001876,0.7014799364322606
0.40000000000000013,8,0.001,2.0157873159846686,2.0145950448688326,0.9994085332780985,0.24697921193132705,0.24899238026239603,0.4975630965424607,0.5016188154867192,0.799912918243628,0.7052077644839398
0.40000000000000013,9,0.001,2.0100763050061525,2.041136965672304,1.0154524783903944,0.24144376020879316,0.2483167513643127,0.49281978409308747,0.5068485004053572,0.8013392857142857,0.7069303054032889
0.40000000000000013,10,0.001,1.9920891128584093,2.0125569880799863,1.0102745781247748,0.24852533462783608,0.25126949100289825,0.5001713989201685,0.5056941700091842,0.797271872060207,0.7030045463530342
0.40000000000000013,11,0.001,1.998112990090167,1.9703770628041826,0.9861189395076537,0.24771334506352977,0.26289415219190826,0.48808869326367676,0.518000607424288,0.7997648244582564,0.6939461329379788
0.40000000000000013,12,0.001,2.0114580574216254,1.9829966673041972,0.9858503685859047,0.25298107830643546,0.25048502235077647,0.5016606351726837,0.4967109645312071,0.7957739392923026,0.7069110725786475
0.40000000000000013,13,0.001,1.9911440215638252,1.980916427744803,0.994863458540287,0.2545643238668951,0.24491608188057098,0.5042706510656809,0.4851582900161144,0.7956434985034918,0.7095333667837431
0.40000000000000013,14,0.001,1.9824736199506447,1.9843461066885684,1.0009445203805387,0.24694170089045872,0.25291902902416835,0.49001780274103474,0.5018788905515615,0.7990172982432523,0.7036379769299024
