tauY,replicate,sigma_meta,m_dist_R1,m_dist_R2,m_dist2_R1,m_dist2_R2,mean_conf_R1,mean_conf_R2
0.7025,4,0.5,0.30113444421496094,0.40906346809575034,0.46524334062021194,0.6319903221921142,0.7466356936879205,0.6571987855544903
0.7025,5,0.5,0.3170793298981569,0.422649326321196,0.468151918473384,0.6240207869188554,0.741494690442797,0.657097224995009
0.7025,6,0.5,0.30773976799170283,0.41210297050571154,0.467425149323298,0.6259421516506779,0.7446185914137973,0.659362152237257
0.7025,7,0.5,0.3036799958744088,0.40840603499544,0.46974548298066227,0.6317402949402411,0.7432916281128052,0.658553076402975
0.7025,8,0.5,0.3108456826981668,0.4140179841668016,0.46467068942301853,0.6188988068498293,0.7451723587615704,0.659809111324992
0.7025,9,0.5,0.30589158138087386,0.4083379140496984,0.46865793510657267,0.6256164447558819,0.743251373791665,0.6596992301248554
0.7025,10,0.5,0.3087961991480173,0.4151343117166173,0.4647343980889807,0.6247719208137934,0.744975578509088,0.6582607305571098
0.7025,11,0.5,0.30940392699379254,0.414342126983187,0.46682952107734643,0.6251605743375419,0.7419770485202335,0.6588515795748062
0.7025,12,0.5,0.3072502467623781,0.41087926829304694,0.4740637087204518,0.6339553891847288,0.7419587711558514,0.6570653474826458
0.7025,13,0.5,0.3115384808334667,0.4108680801925223,0.4632072932814412,0.6108943293700358,0.7451768168980468,0.6619605003821246
0.7025,14,0.5,0.30900321828766486,0.4194145082270903,0.46254465612662654,0.6278185080319013,0.745380206036798,0.6561689218856025
0.7025,15,0.5,0.323056939673791,0.42616928475076526,0.4706165271151236,0.6208264987437215,0.7390694505670661,0.6574040803289816
0.7025,16,0.5,0.3080095895442272,0.40467420469217574,0.46631739740135586,0.6126647621807974,0.7448693282026615,0.6661743573367396
0.7025,17,0.5,0.3155360641508375,0.410006738632336,0.4702557641953259,0.6110491132595648,0.7418093299812443,0.6639268674070807
0.7025,18,0.5,0.31150941532182735,0.4149740703600634,0.46695113261145926,0.6220441586294532,0.7425154506782246,0.6592775695718045
0.7025,19,0.5,0.3172996800916527,0.41290875196153787,0.47099798237647267,0.612919587638084,0.7407878522876337,0.6601859678782755
0.775,0,0.5,0.3107281699263762,0.4403180857533257,0.47666713560336577,0.6754622882763576,0.7403984637542007,0.6330187170052791
0.775,1,0.5,0.3059349285062361,0.4399533913228974,0.4771417550822678,0.6861594206165449,0.7406844106463878,0.6291824905056966
0.775,2,0.5,0.3115920505031535,0.44622641682718267,0.4767019023247677,0.6826778200072531,0.7399212977834886,0.6309372011475932
0.775,3,0.5,0.3109086601035398,0.44090905613085263,0.47683347098608203,0.6762120924970597,0.7397413827615197,0.632948323408337
0.775,4,0.5,0.3107126252155113,0.4509510527568922,0.46659465461032945,0.6771895752910734,0.7443456061270892,0.6287353094540933
0.775,5,0.5,0.3068253033402103,0.4404866017308624,0.47231274325892547,0.6780647911610496,0.7425900774946074,0.6313786749979973
0.775,6,0.5,0.3076289729742593,0.44763960918197065,0.46999433767816795,0.6839020382309645,0.7442027253167584,0.6267368082884909
0.775,7,0.5,0.32040974000476463,0.4611828748602584,0.4673799993971142,0.6727250294293229,0.7410091998884862,0.6268129042625848
0.775,8,0.5,0.31104828622509045,0.4448969704486804,0.4771297542108263,0.6824457537943421,0.7412704754294847,0.6304765718862635
