tauN,replicate,sigma_meta,m_dist_R1,m_dist_R2,m_dist2_R1,m_dist2_R2,mean_conf_R1,mean_conf_R2
-1.1375,8,0.001,0.5611483419977458,0.2510578099640706,1.1206679463484024,0.5013869225836415,0.4690297314578005,0.7578074951953876
-1.1375,9,0.001,0.5629336306768636,0.2508291314062779,1.1272032555324512,0.502253548368706,0.4655685014061872,0.7592194344882517
-1.1375,10,0.001,0.5556300052867212,0.25034229841055833,1.1298102145877262,0.5090424980588732,0.46705239472838317,0.7574864606562599
-1.1375,11,0.001,0.5659267423225868,0.251317273520139,1.1250500379864052,0.4996132661271263,0.46428142634169767,0.7572062527485708
-1.1375,12,0.001,0.5670542153603199,0.2532722670939798,1.1288978608496127,0.5042172561105926,0.462132175590931,0.756925648782041
-1.1375,13,0.001,0.5609480326289669,0.24713752635445774,1.1444860389806526,0.5042275436733283,0.4621494764712962,0.7592629521796355
-1.1375,14,0.001,0.5710662362155444,0.2555474367513937,1.1186013779901105,0.500564902569473,0.4631104674551452,0.7565428366876144
-1.1375,15,0.001,0.5706816544596007,0.2513665355848541,1.1327816318765465,0.49895312413467885,0.463855421686747,0.7573594288922756
-1.1375,16,0.001,0.5635936045257202,0.25114934065986727,1.1331494011891203,0.5049555614053876,0.4661477045908184,0.7557114228456914
-1.1375,17,0.001,0.5672410006322097,0.24750578857886113,1.1485994500723133,0.5011714814947239,0.463540006375518,0.7597173144876325
-1.1375,18,0.001,0.5743518901272497,0.24777592978270183,1.1327441670108023,0.4886668678409866,0.4606795342159834,0.760752688172043
-1.1375,19,0.001,0.5679626992465419,0.24896772237575984,1.1356650568087172,0.4978213233905885,0.4637455604772736,0.7591115031474279
-1.065,0,0.001,0.5311702186155416,0.2544329695179434,1.0513148530995293,0.5035846336973215,0.49760440788948335,0.7549891800913682
-1.065,1,0.001,0.5350821922785339,0.25601715699293254,1.0584056580496888,0.5064081956554133,0.49333866773354673,0.753129374125175
-1.065,2,0.001,0.536323740809571,0.25053375443734494,1.0674551419711666,0.4986420030703831,0.49414622491239246,0.758277081324333
-1.065,3,0.001,0.5351827151509699,0.2500666915753168,1.072180116303435,0.5009813038920834,0.4903938520653218,0.7582747041893189
-1.065,4,0.001,0.5362144914637773,0.24763913783321764,1.0766075165559228,0.4972080416119834,0.49166235523540414,0.7591364129779279
-1.065,5,0.001,0.5274524437231577,0.24666922495354976,1.058700128884575,0.49511333838326027,0.4965329271714297,0.7616861602331244
-1.065,6,0.001,0.5230066979592429,0.2500755485205871,1.0631305325305382,0.5083356525049255,0.49723158401540685,0.7562609666613495
-1.065,7,0.001,0.5392951273135619,0.25052363662802013,1.064804615789735,0.49464330592930594,0.4888200756052441,0.7606827405108618
-1.065,8,0.001,0.5354118706515981,0.2482219040027287,1.074799055013215,0.49828680027402267,0.4907518137606633,0.7576463032832945
