tauY,replicate,m_dist_R1,m_dist_R2,m_dist2_R1,m_dist2_R2,mean_conf_R1,mean_conf_R2
0.775,19,0.24515526947633187,0.37989377654779644,0.5003470090160607,0.7753401150443413,0.761326054906961,0.6295225474842389
0.8475,0,0.2447798440485553,0.4242652685140298,0.49498149520221274,0.8579278975673577,0.7613294264038856,0.5915015745206681
0.8475,1,0.2505487931784841,0.4255097968836653,0.5032597087567542,0.8546915502413543,0.7575878753948895,0.5905253470971872
0.8475,2,0.24821306127661671,0.42144538639132895,0.4916387682573163,0.8347622384877341,0.7608678280326034,0.595907416306263
0.8475,3,0.2515957803566106,0.41468424382399105,0.5000793385224812,0.8242388725807104,0.7577395382108651,0.5991866972661755
0.8475,4,0.2504950624478877,0.4238107759285022,0.5081282156442211,0.859698435725229,0.7561298076923076,0.5909345047923322
0.8475,5,0.24557861932770356,0.42104115560567174,0.502947948557916,0.8622973207115763,0.7601630890994124,0.5913621262458472
0.8475,6,0.25804257804909553,0.4273384889314276,0.5055152095891038,0.83717232803557,0.7552336225423864,0.5933906890729276
0.8475,7,0.25323385607936827,0.4213097151796157,0.5066996049196563,0.8430052345110454,0.7557248863001675,0.5950108285874709
0.8475,8,0.2516458116841213,0.42446742636863505,0.49914576225909685,0.8419417580248896,0.7568781583380123,0.5944705976222772
0.8475,9,0.24903853571770382,0.42485853844190224,0.49971799460321,0.8525164838782232,0.757779377649788,0.5896071685734858
0.8475,10,0.2500392860484225,0.4205745764180066,0.5058521091935366,0.8508604384393662,0.757866538722962,0.5943415102645164
0.8475,11,0.2479185048288318,0.4249736953180502,0.5024424417997746,0.8612702037861056,0.7575184946928273,0.5910936007640879
0.8475,12,0.24902066863028047,0.42780983692533503,0.4851274856513224,0.8334340746334872,0.7626583543140311,0.5945069463906795
0.8475,13,0.25265531877030606,0.4139574973017836,0.513965454178815,0.8420952867604619,0.7545041454081632,0.5977440590879898
0.8475,14,0.24438821393130705,0.4289671149717937,0.4928325642370831,0.8650538413622345,0.7621914509331728,0.5879609328283835
0.8475,15,0.2502240588957756,0.4298685337465944,0.5015934651126349,0.8617046991258845,0.7575660271333386,0.5888144781950092
0.8475,16,0.24382795545779484,0.41586465731195965,0.5051858653721725,0.8616278079656433,0.758966943808491,0.5957056925467076
0.8475,17,0.24759621858084183,0.42285733381948803,0.4974138196362759,0.8495084568817335,0.7603616578652584,0.5933050711886099
0.8475,18,0.24699769647995265,0.4214673409861362,0.504681996054136,0.8611698892413621,0.7589735390518827,0.591145624849892
0.8475,19,0.24854716964136478,0.4307229326851117,0.49607690504532925,0.8596826899569622,0.75943094629156,0.5860826393337604
0.9199999999999999,0,0.25149632393376115,0.4583435494843358,0.4987837452404292,0.9090165161968777,0.7583841767356542,0.5608474100228704
0.9199999999999999,1,0.24804461990569854,0.46529040982789205,0.49535743248527536,0.9292080709510725,0.7600272468646071,0.5559238110450025
0.9199999999999999,2,0.25127761457499187,0.4652706450329427,0.4943323334494235,0.9153156123105896,0.7601417253871572,0.5557654435111129
0.9199999999999999,3,0.2544524213676301,0.4607607731680003,0.5044967059733806,0.9135393212437135,0.7539736557633022,0.5596451264836351
0.9199999999999999,4,0.24517065660069057,0.4560323314806149,0.49640000248907873,0.9233341934992394,0.7608695652173914,0.5618318174565182
0.9199999999999999,5,0.2489375076300273,0.45664570301096796,0.4986671516304374,0.9147444842389462,0.7602936482604532,0.5614372794353545
0.9199999999999999,6,0.25173556450618717,0.4766576728945756,0.4911645425579892,0.9300130012351343,0.7600753899827566,0.5518094402106691
0.9199999999999999,7,0.24496343329884876,0.4569085818528032,0.4938297975652489,0.9210969549358253,0.76220195231237,0.560790273556231
0.9199999999999999,8,0.24594450320369776,0.45714240574091997,0.49708718957678866,0.9239467877756147,0.7617347348150526,0.5624152508574619
0.9199999999999999,9,0.24515241697921283,0.46455467978492293,0.4911820228357305,0.9307715997509891,0.7616026979283764,0.5555157022158457
0.9199999999999999,10,0.24440782815320397,0.46612060655802723,0.48784618977752675,0.9303923020975556,0.7643972767320785,0.5552536955653216
0.9199999999999999,11,0.25675629107749864,0.4640709734684382,0.5087852363981731,0.9195975644873373,0.7529162671780122,0.556151874399231
0.9199999999999999,12,0.24507782807695921,0.4551504307522648,0.4991935722953601,0.927085780226709,0.7612760834670947,0.5624401913875599
0.9199999999999999,13,0.2532686876967912,0.45247649277531077,0.513332650717288,0.9170930664025976,0.7550354271156755,0.5617814936892033
0.9199999999999999,14,0.2473094389542521,0.4618750954058354,0.5021636533366639,0.9378408130112605,0.759575062901873,0.5540643403709787
0.9199999999999999,15,0.2500754620324861,0.4680497456090762,0.48776364834197483,0.9129150443963158,0.7609435700268333,0.5579481443010667
0.9199999999999999,16,0.2506243723461556,0.4641594193827734,0.4939116474803273,0.9147304445084803,0.7585598588725844,0.5593024183893367
0.9199999999999999,17,0.2520439216356245,0.45869001794482517,0.5057663801345895,0.9204347737264936,0.7556393995343983,0.5615881368093757
0.9199999999999999,18,0.2525985224615251,0.46306644625278176,0.5095449339139477,0.9341034913993999,0.7543241511851377,0.5552669437340153
0.9199999999999999,19,0.24449163389062142,0.45313718257715124,0.5000500618984811,0.9267853978904582,0.7626077242259814,0.5614372794353545
0.9924999999999999,0,0.2532389257491828,0.4973188761901856,0.5005429701742387,0.9829826385320357,0.7567470456723092,0.5273324783584482
0.9924999999999999,1,0.24671020910107405,0.48336777537776565,0.5014666457571644,0.9825001481251444,0.7612309164108901,0.5349014570706057
0.9924999999999999,2,0.2545363964814225,0.4931949762540637,0.5136932809561575,0.995342705425372,0.7528332866124705,0.5279475808062647
0.9924999999999999,3,0.24702521883840908,0.4869199508357634,0.5027072908022056,0.9909037242157481,0.7604740244194398,0.5307963750100249
0.9924999999999999,4,0.2507458196671515,0.5010262585363382,0.5015269943642915,1.0021231615142032,0.7564441242395132,0.5215062360089543
0.9924999999999999,5,0.24913955751656694,0.4896525038299526,0.5027017204012969,0.9879970829511958,0.7564735637721306,0.531027061496154
0.9924999999999999,6,0.2491778029675641,0.4956315542141858,0.497485057105584,0.9895315277487615,0.7596623189565496,0.5277933296008958
0.9924999999999999,7,0.2522602848947054,0.49319174755107065,0.5116125334231972,1.0002489275445716,0.7546981606351993,0.5243212896499178
0.9924999999999999,8,0.2463074919752166,0.4933540277426903,0.4853039943716131,0.972064139758048,0.7636203866432337,0.5309245313251082
0.9924999999999999,9,0.24463643754660655,0.4999419635321825,0.4880516311732085,0.9973881783139258,0.7641464001926318,0.5263136910932142
0.9924999999999999,10,0.24545687707473784,0.49373184894860084,0.4989614077326245,1.0036514003183323,0.7595621842675006,0.5253811158113177
0.9924999999999999,11,0.24538943339409813,0.4944128949229976,0.5013183206997918,1.010060778848031,0.7595828635851184,0.5268637736448896
0.9924999999999999,12,0.24794310587492494,0.4944983833506326,0.5026151725833066,1.0024170239091934,0.7589425195273383,0.5258637906930298
0.9924999999999999,13,0.24753115388538718,0.49450460803080787,0.4988574358723204,0.9965909216563413,0.759072338380197,0.5264839817847727
0.9924999999999999,14,0.2547639820591175,0.4880807593276091,0.511876857986581,0.9806615656931713,0.7542591636551368,0.5294330956122326
0.9924999999999999,15,0.252322639477856,0.4964470842969431,0.5038697230921118,0.9913682553900989,0.7573337613868936,0.5299629201387505
0.9924999999999999,16,0.25012804727842775,0.49765095198109155,0.498493226867688,0.9917945292663962,0.7583173384516955,0.5254481434058899
0.9924999999999999,17,0.24746888351983531,0.4998990457407762,0.49535081659172436,1.0006324714406747,0.7609532980259991,0.5240867762003509
0.9924999999999999,18,0.2471651015443199,0.4953591774077893,0.4976374293012908,0.9973465755715193,0.7605150899015269,0.5238592125857848
0.9924999999999999,19,0.25268841020407956,0.4954155437913038,0.4939193403840877,0.9683677949764329,0.759001996007984,0.5314228456913828
1.065,0,0.2512327022117407,0.5387556860727628,0.4999201905982645,1.07205329121683,0.7575708956720548,0.491164386293829
1.065,1,0.25271401343720035,0.5430854414397203,0.4977142410964036,1.0695938648603902,0.7562735508698789,0.4874271573401453
1.065,2,0.2516575148019222,0.5298554047722122,0.5080140909138939,1.069604505881867,0.7553208513362137,0.493161094224924
1.065,3,0.25088580220595647,0.535480818510245,0.4991276679415642,1.0653185226920467,0.7579533616475679,0.4932513377525757
1.065,4,0.24989268632648406,0.5283059262915483,0.5003382483463382,1.0577807043394396,0.7590692124105012,0.4940466613032985
1.065,5,0.25465295432938345,0.5376507198019385,0.5004475228434617,1.056598662239976,0.7588844621513944,0.4936546184738956
1.065,6,0.2588684857268339,0.5365368687159029,0.5138480541783887,1.0650134766715402,0.7495002798432877,0.4897542623869367
1.065,7,0.24999780102376717,0.5338046662197192,0.49520701646261023,1.0573845651840577,0.7609598339056137,0.49467019315540595
1.065,8,0.2549827210249523,0.5322025577142299,0.5140070937408272,1.0728408924044555,0.7544683730743202,0.4910969090397524
1.065,9,0.25241098887503866,0.5226383530528288,0.5036784686695825,1.042908973602432,0.7588860679149476,0.5000403355921265
1.065,10,0.24864603122457532,0.5284006739909314,0.5065061983712196,1.0763824191434928,0.75692,0.49252
1.065,11,0.24774849246975006,0.5212192644773471,0.5068621888851537,1.066348919617967,0.7600063532401525,0.49552707930367507
1.065,12,0.25073237343328336,0.5265009905017624,0.4977468279246172,1.0451948997768854,0.7605162523900574,0.4999598329048843
1.065,13,0.2506730995824127,0.5251635043843689,0.5054187382323241,1.0588590327154346,0.7576890940198145,0.4954357180198657
1.065,14,0.255136624464573,0.5227050437621895,0.5145804506642022,1.0542343638357077,0.7533919548004615,0.49821047975228216
1.065,15,0.24809732326486938,0.5273805567425537,0.5049430285351404,1.073357551817816,0.7590789368664698,0.49382567556731616
1.065,16,0.2538507403427483,0.5306263309257566,0.5054212165260151,1.0564862065602918,0.7566190229724887,0.494634891291243
1.065,17,0.2489046163358974,0.528412214243922,0.499810500006122,1.0610730202536103,0.7591486632730771,0.49830346093968303
1.065,18,0.24467735721211348,0.529041514631549,0.49603514530430454,1.0725274605396864,0.7612556629114381,0.4941932394141358
1.065,19,0.24303236431172542,0.5355287221165412,0.4851836250687606,1.0691159075079968,0.7640678780116865,0.49076517150395776
1.1375,0,0.24616167313797088,0.5619471974663962,0.4963126865100063,1.1330014120232068,0.7623561272850372,0.46390261540315775
1.1375,1,0.2517683041023265,0.5585479093749149,0.5073912829468992,1.1256474135436165,0.7553951094977861,0.4670490553928844
1.1375,2,0.24844705249184187,0.5643662678594906,0.499734707083023,1.1351851782003428,0.7599553553633356,0.4621683458435355
1.1375,3,0.2518270977508517,0.5680813378977569,0.5108711927082947,1.152443058110768,0.7548717538313793,0.4587548482546283
1.1375,4,0.2520009672247885,0.5776228419093548,0.49239525794874134,1.1286414944008378,0.7578408449568653,0.46332460109549894
1.1375,5,0.2518443730524167,0.5705221845990663,0.4942895729205304,1.1197517083634296,0.7585931574114735,0.46338824095226644
1.1375,6,0.24856645427843096,0.557421458735764,0.5063367570033775,1.1354829617684659,0.7600572428048974,0.4653437449686041
1.1375,7,0.24615190828881087,0.5682263487035302,0.4886310727735235,1.1279743970922904,0.7623496391339214,0.465243415802075
1.1375,8,0.2525704499246659,0.5753830580995785,0.5053333112614643,1.1512044504015908,0.7567437572648202,0.4577062791904515
1.1375,9,0.25109962479716397,0.5661833958969932,0.503750565962634,1.1358647244182491,0.758833605545154,0.46238502630839057
1.1375,10,0.2463028229215435,0.5672900363383709,0.48919681404893606,1.1267287769041745,0.7618378812199037,0.4645534290271132
1.1375,11,0.2552127806353958,0.5679926124025443,0.5177073389190313,1.1521912937137884,0.7506704559100188,0.45852820082344004
1.1375,12,0.24651738153254513,0.5618918656182516,0.49536482785545427,1.129094693262506,0.7601969339150623,0.4656433625134908
1.1375,13,0.24710198878843345,0.5651756413773789,0.5035812241212975,1.1517990718077225,0.7589956820726051,0.4595405794781495
1.1375,14,0.2525955571229299,0.5652788297935397,0.5034028578598095,1.1265557543723121,0.7575360419397117,0.4623504290721566
1.1375,15,0.2472260154420124,0.565458520275715,0.49304129917216644,1.1276903968470153,0.762987142231599,0.4633224808071064
1.1375,16,0.24419512954783654,0.5680444473481673,0.4889370100191189,1.137360741627602,0.762663562655535,0.46348560950330864
1.1375,17,0.2511672258509548,0.5673013523594408,0.5057152731875211,1.1422388307873812,0.7563341885824246,0.4624840357598978
1.1375,18,0.24831172637966487,0.562956146506774,0.4928342554321758,1.1173216720358385,0.7600974791258839,0.4673395009812167
1.1375,19,0.24992526255783484,0.5697001371312682,0.49393725145825434,1.1259210734044611,0.7599536759714068,0.46323971312953244
1.21,0,0.25312142464929965,0.6065029183440779,0.5050609338937074,1.210173855383942,0.7549258622756885,0.42928059570038835
1.21,1,0.24459227725962163,0.6096622740009325,0.4994580065826872,1.2449318002708754,0.7588618083343438,0.425947187141217
1.21,2,0.24880884887180446,0.593272900695857,0.4971305166051596,1.1853841410710193,0.7601975780752072,0.43862467866323906
1.21,3,0.24733823452839415,0.6048508159963325,0.5035297488182707,1.2313517965868563,0.7566751238371391,0.4283443919106838
1.21,4,0.24588466116260066,0.6045244253623044,0.4961737419438395,1.219877420617592,0.759219001610306,0.4310015898251192
1.21,5,0.2473967170686476,0.5987255608897278,0.4944416949269476,1.1965998766275492,0.7626740947075209,0.43425814234016885
1.21,6,0.24542223922515827,0.6132693613865082,0.4946441907614713,1.2360335719353066,0.7606494132776082,0.4237935977066412
1.21,7,0.2565575759001739,0.6079388151873685,0.5094261275389825,1.2071361187246405,0.7528049510880416,0.4279302744940894
1.21,8,0.2422210944253884,0.586471291686302,0.50353089023348,1.21916058673472,0.761422950293102,0.43906910018331075
1.21,9,0.24855189264803912,0.6101725924766296,0.4907238188654407,1.204682939876701,0.7599951782054888,0.4321267869231076
1.21,10,0.24943847542019298,0.594192319778655,0.5082290893578524,1.210662553464632,0.7569056362765448,0.4335818502485169
1.21,11,0.24307217724065708,0.6019164256644401,0.4928303883201674,1.2203893887155908,0.7638054019395688,0.43112672682264636
1.21,12,0.24737745574921743,0.6074747908110879,0.49623459018708677,1.218583168600157,0.759570289012707,0.42797269788049336
1.21,13,0.24946070104295198,0.606174527542079,0.4971945129886357,1.2081528182489463,0.7597342830845573,0.4302107072887929
1.21,14,0.2549344237631753,0.611127502752132,0.4957274319171885,1.1883552760011367,0.7567470168975735,0.4331495244945257
1.21,15,0.24941137785758122,0.6082676101540119,0.4943261980883041,1.2055689589245084,0.7595179951158973,0.4304384317173574
1.21,16,0.24244748137789643,0.6051004349940012,0.4970477077582327,1.2405316915150184,0.7619009327758122,0.42661572747532633
1.21,17,0.24723917368165574,0.6017310822546258,0.4977861792891615,1.2115127709524725,0.7601759296281487,0.43073229291716686
1.21,18,0.24629201124985806,0.6072740947469136,0.49298936818175326,1.2155476369824791,0.7611066559743385,0.4298084596967279
1.21,19,0.25271209009208273,0.6109674394430877,0.5024719821340614,1.2147975199939132,0.7563672654690619,0.4255310621242485
1.2825,0,0.2525411742611205,0.6419726178657427,0.5016291727328281,1.27516708576063,0.7571514063435069,0.4004411469821536
1.2825,1,0.24676073668213155,0.6418156504112686,0.4898111542126074,1.2739808964203942,0.7615689731159101,0.4025797691785472
1.2825,2,0.25426624979636736,0.6489895370490222,0.4977312203652417,1.2704098736595202,0.7574861072242434,0.400368191459559
1.2825,3,0.25505261557369646,0.6570853922911102,0.4921225097062015,1.267842368988173,0.7577696892124315,0.39709588383535344
1.2825,4,0.2495982528151569,0.6384225500152473,0.4984002803301664,1.2748085145144765,0.7612082670906201,0.40096618357487923
1.2825,5,0.248538363869753,0.637398322514301,0.4988700184818871,1.2793956956265737,0.759229598782734,0.40242148165907454
1.2825,6,0.25176839648812793,0.6432039302668404,0.4965457581067022,1.2685475525385053,0.7588094286855773,0.40236283540248297
1.2825,7,0.252509340623844,0.6416297865327645,0.5051085854306718,1.2834880208591584,0.7565707884946193,0.40051193856737194
1.2825,8,0.25049129988063057,0.6358024496013283,0.5002243204942953,1.2696802183229272,0.7592474489795918,0.40406229929351317
1.2825,9,0.2506922468506243,0.6419145783984179,0.5030998900238972,1.288221545955545,0.7577828397873956,0.39800616567241864
1.2825,10,0.24983869786579638,0.6429568527771817,0.4941739731674236,1.271750714466162,0.7589687902187903,0.40432049649904517
1.2825,11,0.24739869783199486,0.6441170570905144,0.49385957402783265,1.2857924404064662,0.7599357687675632,0.3997210043842168
1.2825,12,0.25025145942588484,0.6520352643934899,0.4890559565623801,1.2742452358596674,0.7594870767381287,0.3972449590736674
1.2825,13,0.24757756821638846,0.6347847870119082,0.5001123724349503,1.2822798450813988,0.7597620378503553,0.4013785365071732
1.2825,14,0.25115377986425724,0.6361589301882523,0.4959442204970592,1.256199866531875,0.7612177576407932,0.4054511051169532
1.2825,15,0.24646884235069555,0.6313573103926747,0.5006620557629995,1.282501455061923,0.7588626884825153,0.40480370252154485
1.2825,16,0.24727814612425184,0.6342948910645348,0.4978882988950547,1.2771367355336718,0.7599840095942435,0.4026415849509706
1.2825,17,0.2449871456601318,0.6437049133397492,0.49766924850699024,1.3076283640059694,0.7615091310455548,0.39605341837751645
1.2825,18,0.2554501756666942,0.6487418586492467,0.5053792248609622,1.2834622517026633,0.7525319242624394,0.39489987609416843
1.2825,19,0.2510193857764456,0.6413101672853837,0.5042304575030079,1.2882197048303938,0.7559181062060141,0.3983674775928297
1.355,0,0.2524480420157365,0.680923969220253,0.49884325212724395,1.3455217340764662,0.757502092216953,0.36917332476813747
1.355,1,0.24873243659712255,0.6816217687324112,0.4915478335508419,1.3470285914667302,0.7612988152698552,0.36929926597408846
1.355,2,0.24599457797277202,0.6822766224628416,0.4893097400591082,1.3571217688491126,0.7619773082628393,0.3687193199505128
1.355,3,0.25333211236188885,0.6815536525310572,0.5034250886484346,1.3543928748123812,0.7552506300756091,0.36895572531296245
1.355,4,0.2516475346152415,0.6759640847511617,0.5032132970443219,1.3517085168001384,0.7563938618925832,0.37063581037796284
1.355,5,0.24755542322232615,0.6720795498245167,0.49607937648793526,1.3467885279483944,0.7604291776763552,0.3753097274398529
1.355,6,0.2526684705103271,0.6726366029874921,0.5009731630648437,1.3336562567986203,0.7570790460237696,0.3753109203241595
1.355,7,0.24836405904662626,0.6671515810963002,0.508346339180588,1.365511842698531,0.7562940987812701,0.37376277139208175
1.355,8,0.25128435816778644,0.6770178376008926,0.4975497348108675,1.3405133849820892,0.75748,0.37284
1.355,9,0.24908998426398257,0.6666599602206581,0.5030981343386681,1.3464828110866787,0.7583323378329949,0.3741310724474625
1.355,10,0.24342204396752515,0.684678291637068,0.4820231632176258,1.3557966671472403,0.7651286993534916,0.36992469219428614
1.355,11,0.25232640883913743,0.6800650942462367,0.5045439019169964,1.3598366409094063,0.7566577763624059,0.3657301338478235
1.355,12,0.24902990198786268,0.6774956743613736,0.4989303647811694,1.3573597437437823,0.7572768629977052,0.37216326855053455
1.355,13,0.25333084240886,0.6779107865696548,0.5024433152667228,1.3445332586444536,0.7558610187151845,0.37393699844292727
1.355,14,0.24672635041376795,0.66952961049381,0.507322072134401,1.3766958769560909,0.757590284435922,0.36771066965716115
1.355,15,0.24647191805884738,0.666189023670264,0.5054646039855756,1.3662204346891507,0.758076815025886,0.3737989873619583
1.355,16,0.2517556790295874,0.6726385441447197,0.5007984836657409,1.3380288550440935,0.7573535273017138,0.37386591730228824
1.355,17,0.253359687163926,0.6909971044444169,0.49444496076903677,1.3485177536451591,0.7578938932521238,0.3678725443219933
1.355,18,0.24917418875272232,0.6734578291420821,0.49964891284920987,1.350430692139472,0.7587103484139366,0.3728250869965201
1.355,19,0.2556085127614599,0.6795439165191876,0.503821325970267,1.3394261144785593,0.7555546707016007,0.3708510809290364
1.4275,0,0.2535790981824382,0.7058684953300334,0.5050465725566755,1.4058590270152658,0.7553579297360093,0.35048128769421255
1.4275,1,0.2468107089691664,0.7067675001292446,0.5108900230817495,1.4629854027102578,0.7574239570392337,0.3385235756777259
1.4275,2,0.24909394594985287,0.7194934516771617,0.49290812986636107,1.4237366161788576,0.7602994755174761,0.3414059065659593
1.4275,3,0.24736448532153124,0.7007238724994663,0.5006704972273068,1.4182786555124551,0.7596242254647212,0.34848909345607365
1.4275,4,0.24595364381951842,0.7064734940589521,0.4949635265219644,1.4217256820570152,0.761353624349219,0.34598481821813826
1.4275,5,0.24970788914865422,0.7137715074906347,0.49940947414713155,1.4275249950348812,0.7586704044853825,0.3429085097882541
1.4275,6,0.25257371532238104,0.6998680053379777,0.5145282375085957,1.4257297154439759,0.7545498084291188,0.3471776779987171
1.4275,7,0.24653046508788418,0.7079211559391093,0.5013546886210447,1.4396581395227523,0.7607361963190185,0.3399068198248855
1.4275,8,0.2497324029911308,0.7177104442196138,0.5047409198262445,1.4505840069026843,0.7553307267523882,0.3398038982176174
1.4275,9,0.2509726616027388,0.7066456404423113,0.5062242672100404,1.425339195216054,0.7575190961171229,0.3421412483912484
1.4275,10,0.25522588006471947,0.7208460572567095,0.5000991501411495,1.4124527674280745,0.7561716066150036,0.3424256989505728
1.4275,11,0.24833540096709572,0.7214722933426648,0.48995271100050475,1.423426964735595,0.7609443777511005,0.34002399040383846
1.4275,12,0.2451763917201458,0.7023244008324321,0.4957166891831877,1.4200140734211315,0.7618818818818819,0.3486913086913087
1.4275,13,0.2542745961454274,0.7117201138508495,0.5128363913420648,1.4354401909032268,0.7535126935973175,0.3402276735610069
1.4275,14,0.2483735336939952,0.7129795961021893,0.5062840369848828,1.4533359606953749,0.7572562540089801,0.3386414431673052
1.4275,15,0.2541335166038478,0.7220789395799941,0.4948736285088943,1.4061027041027299,0.7571000599161174,0.3430803124374124
1.4275,16,0.2531959474932652,0.7259094622243661,0.49276559495106387,1.41275250087923,0.7596902319268692,0.34029420016834344
1.4275,17,0.2521527804815246,0.7171783785457634,0.4978942561395855,1.4161215855860858,0.757803745797983,0.34383495921957463
1.4275,18,0.2533914128292916,0.708440260686006,0.5037899709482181,1.4085129972024584,0.7576420081885757,0.3453286640099827
1.4275,19,0.25189331901578377,0.7071948967597136,0.5120499193216688,1.4375891002008538,0.756558488158839,0.34204189742354923
1.5,0,0.24490539780103482,0.7436597365438814,0.49396777326807945,1.4999422120869053,0.761779057675386,0.3165853268261461
1.5,1,0.2454867612180184,0.7412855973984502,0.5041029181522129,1.5222174547363625,0.7599920063948841,0.31261008807045637
1.5,2,0.25311030310747823,0.7514484196187295,0.5026325338679583,1.4922443637691472,0.7557581573896354,0.31546094750320103
1.5,3,0.25549964632701627,0.7532419884861123,0.5028078240459256,1.4823345967609707,0.7545643818065343,0.317335358056266
1.5,4,0.25144106333248717,0.7474000730777205,0.5063224261349801,1.5050263201988252,0.7551069550909018,0.31587130725989715
1.5,5,0.24930555349666456,0.7432713829009404,0.5077838785304429,1.5138901653675956,0.758291577189215,0.3117405648990102
1.5,6,0.24938366189272856,0.7499069439037161,0.49968823430075665,1.5025831036610118,0.7591374706046474,0.3126329733852515
1.5,7,0.25437233164701795,0.7549978367054421,0.4993548332831331,1.482125891743352,0.7578321427146106,0.3167221264483021
1.5,8,0.24941901736303979,0.7531588333353608,0.4915044796815326,1.4841728766705582,0.7611481496267316,0.3165404192216745
1.5,9,0.2501488757739571,0.7480209792439612,0.4947271129482129,1.4793840601564974,0.7611173095313994,0.31802120141342755
1.5,10,0.24647996178016995,0.7538072970109854,0.4982442127806778,1.5237754849318772,0.7592368992996861,0.31195833664625905
1.5,11,0.24741779211345327,0.7466813505484841,0.5024714628527545,1.516406994380282,0.7589597463579083,0.3145158075190368
1.5,12,0.2510286513343095,0.7526285347962928,0.497373383666797,1.4912138475272643,0.7585766204720635,0.3142502303593606
1.5,13,0.2503848502502102,0.7573163897944056,0.4957265276281248,1.4993791511486745,0.7588811188811189,0.31195195195195197
1.5,14,0.246354440049675,0.756853032142468,0.4963875233897789,1.5250076358253972,0.7607477383716276,0.3080581980973699
1.5,15,0.2424161299665944,0.7498183997471001,0.48765524257136955,1.5083685795311401,0.7659762009695902,0.314923525418314
1.5,16,0.2527643492834815,0.740321414582509,0.5085826933891775,1.489587673536143,0.7562955006564029,0.3180227647508346
1.5,17,0.2551446007607044,0.7462264456143662,0.5126139460208314,1.499252117313053,0.7524281546025021,0.3153596733517473
1.5,18,0.2488261328112532,0.7496979847934956,0.5019712425918215,1.5124087841723513,0.7578829727787978,0.31067104946684837
1.5,19,0.24897655363233628,0.747279273360134,0.502903546441465,1.509416815649116,0.7570694087403599,0.3151290630975143
